,mean,design_only,cognate_ridge,pca_ridge,pls,multimodal_ae
TraesCAD_scaffold_028514_01G000200,-0.01078403,0.0021930933,0.0021930933,-0.30532706,-0.6581278,-0.055445313
TraesCAD_scaffold_045563_01G000100,-2.0861626e-05,-0.03641987,-0.03641987,-0.16135287,-0.17592394,-0.001170516
TraesCAD_scaffold_045234_01G000100,-0.0019677877,-0.28432775,-0.28432763,-0.30941057,-0.24833453,-0.06594896
TraesCAD_scaffold_012397_01G000100,-0.28456366,-2.5784097,-2.5784097,-3.3208961,-5.10928,-0.36312544
TraesCAD_scaffold_087710_01G000100,-0.002079606,0.40476078,0.40476078,0.8256675,0.8099215,0.06391162
TraesCAD_scaffold_079527_01G000100,-0.03135419,-0.602437,-0.6024369,-0.69544554,-0.45303738,0.04779327
TraesCAD_scaffold_002183_01G000300,-9.679794e-05,0.0919776,0.091977656,0.12127018,0.18945885,0.013508797
TraesCAD_scaffold_002585_01G000300,-0.0005133152,0.20436102,0.20708573,0.87607145,0.8873998,-0.02910757
TraesCAD_scaffold_067744_01G000500,-1.5497208e-06,0.012168527,0.012168467,0.26082772,0.11300272,-0.028642535
TraesCAD_scaffold_090691_01G000300,-0.014300585,-0.33273065,-0.33273065,-0.5798429,-0.71643555,-0.15811908
TraesCAD_scaffold_012108_01G000700,-2.849102e-05,-0.60191894,-0.6767632,-0.72720444,-0.9294349,-0.22223175
TraesCAD_scaffold_010042_01G000100,-0.0002617836,-0.36743796,-0.36743796,-0.6644343,-0.70171785,-0.08629346
TraesCAD_scaffold_055448_01G000500,-3.8146973e-06,-0.03424716,-0.03424716,-0.2150265,-0.21266413,-0.055766106
TraesCAD_scaffold_011834_01G000100,-0.0956645,-0.24378216,-0.24378204,-0.37014306,-0.62389445,-0.29632092
TraesCAD_scaffold_022716_01G000500,-0.02131915,0.38170153,0.38170153,0.68977755,0.7343277,0.1736415
TraesCAD_scaffold_092017_01G000100,-0.0003540516,-0.1345663,-0.1345663,0.0714044,0.20709515,-0.06987643
TraesCAD_scaffold_084176_01G000100,-0.0014629364,-0.45815158,-0.45815158,-0.68710065,-0.54263926,-0.062448144
TraesCAD_scaffold_025598_01G000300,-0.00051259995,0.11411953,0.11411953,0.10585475,0.041434765,-0.076043725
TraesCAD_scaffold_078283_01G000100,-0.0030344725,-0.31657672,-0.23700333,0.070414245,0.12904894,0.061627626
TraesCAD_scaffold_005294_01G000300,-0.0063575506,-0.072280526,-0.07889688,0.11544877,0.0653224,-0.22841716
TraesCAD_scaffold_078205_01G000500,-0.00037384033,-0.5123892,-0.52412605,-0.17785561,0.016940415,-0.117785454
TraesCAD_scaffold_071925_01G000100,-0.25416863,-1.4982731,-1.4826181,-1.4581711,-1.6400108,-0.5331223
TraesCAD_scaffold_015639_01G000200,-0.0002808571,0.081510246,0.08027887,-0.07548368,-0.029331446,-0.07735169
TraesCAD_scaffold_010177_01G000100,-0.0012363195,-0.075730205,-0.075729966,0.8097338,0.8257218,0.007359743
TraesCAD_scaffold_037441_01G000200,-0.04113829,-0.74275696,-0.68426883,-0.45360804,-0.2871089,0.23559749
TraesCAD_scaffold_047533_01G000200,-0.00034701824,-0.061265945,-0.061265945,0.28637147,0.3001122,-0.022452474
TraesCAD_scaffold_059799_01G000100,-0.0004223585,0.35871756,0.29151362,0.7813728,0.80514276,0.13797933
TraesCAD_scaffold_085889_01G000100,-0.0009241104,0.19908404,0.24048954,0.6860253,0.6974883,0.13096577
TraesCAD_scaffold_003841_01G000100,-0.0005567074,-0.28764236,-0.28764236,0.33591747,0.34254694,-0.0007894039
TraesCAD_scaffold_063285_01G000100,-0.17354608,-0.08154166,-0.017834663,0.5317364,0.5400204,-0.49527
TraesCAD_scaffold_015256_01G000200,-0.3077972,0.2617187,0.2617187,0.87225455,0.87636906,0.26524824
TraesCAD_scaffold_107514_01G000100,-0.003103733,0.37194133,0.37194133,0.6557027,0.61171746,0.21937358
TraesCAD_scaffold_053566_01G000100,-0.097943425,-1.0606666,-1.0606661,-0.5736196,-0.86185956,-0.45547652
TraesCAD_scaffold_109578_01G000200,-0.036200643,-0.6618588,-0.6858264,-0.9527433,-1.1627033,-0.16046858
TraesCAD_scaffold_004968_01G000100,-3.886223e-05,-0.2614652,-0.2614652,-0.213292,-0.06532955,-0.18998933
TraesCAD_scaffold_066997_01G000300,-0.040448666,-0.42405438,-0.42405438,-0.8293328,-1.3329523,-0.39112985
TraesCAD_scaffold_004756_01G000100,-0.00083875656,-0.04113388,-0.04113412,-0.78167367,-0.9396789,-0.16344821
TraesCAD_scaffold_056121_01G000200,-0.055163622,-0.3487085,-0.3487085,-0.35443747,-0.49633908,0.007406652
TraesCAD_scaffold_022239_01G000100,-0.015695572,-0.20983076,-0.20983076,-0.43019807,-0.32151496,0.0046789646
TraesCAD_scaffold_031216_01G000100,-0.3633417,0.047371686,0.1605941,-0.1887207,-0.55814624,-0.0359056
TraesCAD_scaffold_008106_01G000100,-0.4328184,-0.08105612,-0.08105612,0.30910575,0.29030174,-0.062802434
TraesCAD_scaffold_078796_01G000200,-0.0015234947,0.17328125,0.17328125,-0.23382759,-0.12302995,0.0066711307
TraesCAD_scaffold_087293_01G000100,-0.0005608797,-1.003324,-1.0033243,-1.13413,-0.6725869,-0.27256012
TraesCAD_scaffold_073813_01G000100,-0.001619935,-1.0004115,-1.0004115,-0.61009514,-0.60406446,-0.2469374
TraesCAD_scaffold_083796_01G000100,-0.019259453,-0.0015803576,-0.0015803576,-0.18618894,-0.21832573,-0.08566773
TraesCAD_scaffold_089817_01G000100,-0.22790551,-1.3615632,-1.5607703,-1.5870106,-0.7815684,-0.18746877
TraesCAD_scaffold_050822_01G000200,-0.000104665756,0.36338872,0.35570824,0.86475116,0.88135535,0.20685595
TraesCAD_scaffold_048251_01G000200,-0.0007930994,0.09205526,0.065006495,-0.13562119,-0.39970124,0.059919834
TraesCAD_scaffold_087135_01G000100,-0.00018930435,0.286552,0.44523054,0.39871705,0.3969764,0.1272937
TraesCAD_scaffold_098846_01G000100,-0.005538583,-0.37146652,-0.37146652,0.20249397,0.30538827,-0.21726131
TraesCAD_scaffold_076791_01G000100,-5.1617622e-05,-0.25842535,-0.2835759,-0.39333606,-0.64473116,-0.24552059
TraesCAD_scaffold_002645_01G000100,-0.0020650625,0.20712608,0.20712608,-0.5662526,-0.5166862,-0.0015574694
TraesCAD_scaffold_059777_01G000200,-0.14285684,0.41142702,0.41142702,0.13506794,0.23674989,0.13560307
TraesCAD_scaffold_029592_01G000200,-0.00021278858,0.27087516,0.27087522,0.71833694,0.710728,-0.20259106
TraesCAD_scaffold_070409_01G000300,-9.8109245e-05,0.18728274,0.18728268,0.085772395,0.13908875,0.0905447
TraesCAD_scaffold_029351_01G000100,-0.294636,-0.0478096,-0.10891914,0.0236516,-0.05830896,0.08660638
TraesCAD_scaffold_031745_01G000500,-0.2969451,-0.29280138,-0.26638567,-1.5868433,-1.3924258,-0.6047901
TraesCAD_scaffold_085175_01G000200,-0.38651597,-0.7177963,-0.7177967,-0.6787218,-0.8631582,-0.41353667
TraesCAD_scaffold_048561_01G000100,-0.018734694,0.03299874,0.0329988,0.6760603,0.68133366,0.17159176
TraesCAD_scaffold_036536_01G000100,-0.0021631718,0.06395507,0.08112621,0.040391266,0.18078321,-0.055863142
TraesCAD_scaffold_060793_01G000100,-0.0020171404,-0.24344552,-0.16724026,0.57663786,0.54508567,0.12271088
TraesCAD_scaffold_105068_01G000200,-1.3113022e-05,-0.028644085,-0.03645587,0.4210893,0.5208219,-0.36465228
TraesCAD_scaffold_049897_01G000100,-0.00024235249,-0.14692271,-0.10433471,0.18052888,-0.017284632,-0.034674644
TraesCAD_scaffold_080146_01G000100,-0.0929904,0.09010643,0.09010649,-0.11627233,-0.4744017,-0.2815007
TraesCAD_scaffold_048147_01G000100,-0.08553517,-0.91168714,-0.9116874,-0.4999751,-0.16602957,-0.1893251
TraesCAD_scaffold_025227_01G000200,-0.031207323,-0.11534548,-0.11534536,0.027463138,0.1503179,-0.19478846
TraesCAD_scaffold_029086_01G000200,-0.00023436546,0.20694697,0.23980653,0.07556486,0.28528583,-0.18217552
TraesCAD_scaffold_050913_01G000300,-0.0023748875,-0.7966063,-0.81105995,-0.415671,-0.6871011,-0.14182115
TraesCAD_scaffold_035806_01G000400,-0.46240544,-3.966456,-3.9664564,-0.7114768,-0.85332596,-1.6188703
TraesCAD_scaffold_149447_01G000200,-0.0007263422,0.2655697,0.32077527,0.4733317,0.56698394,0.22559893
TraesCAD_scaffold_078662_01G000300,-0.0041292906,0.22019857,0.22019857,0.36763322,0.41672778,0.11711043
TraesCAD_scaffold_045607_01G000300,-0.0132421255,-0.21987617,-0.21987617,-0.44956112,-0.5514302,-0.13948274
TraesCAD_scaffold_002911_01G000100,-8.940697e-05,-0.050966263,0.10993558,0.12251872,0.08454466,-0.050040483
TraesCAD_scaffold_045411_01G000200,-0.00016844273,0.028145134,0.028145194,0.07953286,0.09270573,-0.015651584
TraesCAD_scaffold_148322_01G000100,-0.00030565262,0.15335292,0.18069178,0.62762153,0.58464444,-0.15388513
TraesCAD_scaffold_010195_01G000200,-0.027236223,-0.35894394,-0.35894394,-0.5574825,-0.52982056,-0.13289452
TraesCAD_scaffold_049942_01G000200,-0.00037908554,0.26694733,0.2669474,0.6027713,0.59377456,0.10559636
TraesCAD_scaffold_080309_01G000100,-0.0008662939,-0.12055004,-0.12055004,0.09395778,0.12391889,-0.075900316
TraesCAD_scaffold_006777_01G000300,-0.00015747547,-0.12374616,-0.12374616,-0.24871683,-0.31644893,-0.06643677
TraesCAD_scaffold_000081_01G000100,-0.0010865927,-0.16915715,-0.16915715,-0.21398735,-0.17846274,0.05745977
TraesCAD_scaffold_108349_01G000100,-0.0064173937,0.05406493,0.040533423,-0.28520346,-0.30184066,-0.010753274
TraesCAD_scaffold_035013_01G000100,-3.33786e-06,-0.46324384,-0.46324372,-0.49821508,-0.61580336,-0.34127128
TraesCAD_scaffold_072110_01G000200,-0.013424516,-0.5201136,-0.5201136,-0.90034246,-0.65913594,-0.07258296
TraesCAD_scaffold_089576_01G000200,-0.0029540062,0.12320614,0.12320614,0.1979127,0.20996004,-0.015127778
TraesCAD_scaffold_128290_01G000100,-0.19967782,0.3344062,0.3271016,-0.2006638,-0.19234145,-0.04507029
TraesCAD_scaffold_076598_01G000300,-1.5497208e-06,-0.15644145,-0.15644145,-0.091854334,-0.08871138,0.004009545
TraesCAD_scaffold_091167_01G000300,-0.021350741,-0.43317783,-0.43317783,-0.53987443,-0.49269187,-0.0799433
TraesCAD_scaffold_004477_01G000500,-7.581711e-05,-0.49287844,-0.49287844,-0.4492768,-0.19924653,-0.2089796
TraesCAD_scaffold_062533_01G000200,-2.3841858e-05,-0.10919058,-0.006640315,-0.27242577,-0.13451338,-0.10712004
TraesCAD_scaffold_020432_01G000500,-1.9907951e-05,0.092237175,0.092237175,-0.057581782,0.03330177,0.020775914
TraesCAD_scaffold_004421_01G000200,-2.1100044e-05,-0.6550615,-0.6550615,-0.31436443,-0.20146859,-0.07271445
TraesCAD_scaffold_103647_01G000100,-7.987022e-06,-0.3226441,-0.3226441,-0.2983414,0.039482594,-0.015519977
TraesCAD_scaffold_101518_01G000100,-0.055286527,-0.6417893,-0.66067314,-0.40703642,-0.52837527,-0.40313482
TraesCAD_scaffold_101306_01G000200,-0.00045919418,-0.06602049,-0.06464183,-0.2538365,-0.48706424,-0.027340531
TraesCAD_scaffold_054824_01G000100,-0.03276837,-0.52001035,-0.52001035,-0.6446471,-0.56768143,-0.046998024
TraesCAD_scaffold_007547_01G000200,-0.0023056269,-0.44146693,-0.44146705,-0.2282623,-0.21391237,0.018629253
TraesCAD_scaffold_064456_01G000100,-0.07253599,-0.3387462,-0.32970262,-0.28579366,-0.47403383,-0.036763668
TraesCAD_scaffold_023115_01G000800,-0.005461812,0.15426838,0.09325111,0.14471376,0.21074933,-0.14957726
TraesCAD_scaffold_174092_01G000200,-0.17792904,0.120423436,0.120423436,0.3550834,0.4233129,-0.30958414
TraesCAD_scaffold_066278_01G000100,-0.092304826,-0.966856,-0.966856,-0.99780023,-0.61722183,-0.55967295
TraesCAD_scaffold_028395_01G000100,-0.000770092,-0.44275594,-0.44275594,-0.52578115,-0.6596198,-0.025528789
TraesCAD_scaffold_080905_01G000400,-0.5121769,-1.7533369,-1.7533367,-0.7508552,-0.71243393,-0.8441838
TraesCAD_scaffold_085133_01G000100,-0.001496315,0.029734552,0.029734552,0.4491812,0.46041453,0.08363509
TraesCAD_scaffold_077960_01G000100,-0.12868321,-1.9729209,-1.9729216,-0.58248746,-0.2353046,-1.2534037
TraesCAD_scaffold_017032_01G000100,-0.00061273575,-0.18815172,-0.19471252,-0.5020493,-0.60204804,-0.072049856
TraesCAD_scaffold_003611_01G000500,-0.035977602,-0.09462738,-0.08654678,0.78310275,0.7994841,0.12883228
TraesCAD_scaffold_002665_01G000100,-0.000330925,-0.057735085,-0.057735085,-0.16023266,-0.41821575,-0.08415592
TraesCAD_scaffold_035052_01G000200,-0.0032314062,0.09457743,0.09457743,0.24413544,0.10391849,-0.20205271
TraesCAD_scaffold_140741_01G000100,-0.3388741,-2.0418217,-2.0418217,-1.9100451,-1.6962779,-0.008588076
TraesCAD_scaffold_016629_01G000300,-0.006857991,-0.58169377,-0.57661545,0.19518465,0.24799687,-0.27635348
TraesCAD_scaffold_027131_01G000200,-1.4305115e-06,0.15488076,0.15488076,0.11078501,0.116245806,-0.051127434
TraesCAD_scaffold_003256_01G000200,-0.0074771643,-0.41367376,-0.41367364,-0.40774822,-0.36577368,-0.06462693
TraesCAD_scaffold_079014_01G000200,-0.040216565,0.35194302,0.35194296,0.86718583,0.76887727,-0.061828613
TraesCAD_scaffold_036549_01G000400,-3.5762787e-06,0.3097121,0.30846334,0.2959659,0.26695037,-0.17957103
TraesCAD_scaffold_047927_01G000200,-2.3245811e-05,-0.36488843,-0.36488843,-0.38669276,-0.31941795,-0.032782793
TraesCAD_scaffold_070045_01G000100,-0.0004285574,0.3928936,0.3928936,0.2483967,0.2480048,-0.13746953
TraesCAD_scaffold_009805_01G000200,-0.007330656,-1.7746892,-1.7746892,-1.0845273,-0.9900274,-0.289302
TraesCAD_scaffold_014699_01G000200,-0.038940072,-0.34525883,-0.3450067,-0.6932905,-0.56230736,-0.067009926
TraesCAD_scaffold_044779_01G000100,-0.063672185,-0.012873411,-0.012873411,0.081499696,-0.0021343231,-0.36213124
TraesCAD_scaffold_028329_01G000700,-0.06522679,-0.16603017,-0.16603017,0.6887939,0.7314373,-0.005102396
TraesCAD_scaffold_016245_01G000100,-0.014827728,0.13476306,0.13476306,0.4345659,0.51720226,0.0751555
TraesCAD_scaffold_042782_01G000500,-0.3516022,-2.770589,-2.7705894,-1.0374272,-0.59660625,-0.95403206
TraesCAD_scaffold_003510_01G000600,-0.0014927387,-0.6276283,-0.54172766,-0.5771506,-0.84524333,0.0029665232
TraesCAD_scaffold_707343_01G000100,-0.00015699863,-0.83341444,-0.8334143,-1.0815823,-1.1088607,0.043168962
TraesCAD_scaffold_210381_01G000100,-0.00015926361,0.41023552,0.41023552,0.06258112,-0.14687562,-0.080696344
TraesCAD_scaffold_022983_01G000100,-0.00023853779,-0.32005322,-0.32005322,0.5936532,0.6003407,0.10063505
TraesCAD_scaffold_065091_01G000100,-1.2636185e-05,0.09041995,0.086155295,0.039325595,-0.08476663,-0.09779835
TraesCAD_scaffold_027000_01G000400,-2.360344e-05,-0.011740565,-0.011740565,0.16489553,0.09522182,-0.0802691
TraesCAD_scaffold_006789_01G000200,-0.031994224,0.09437388,0.1613884,0.8867502,0.8812465,0.0645296
TraesCAD_scaffold_090228_01G000200,-0.0003296137,0.06857568,0.06857568,0.2882294,0.38130486,-0.05477357
TraesCAD_scaffold_059685_01G000400,-0.0014605522,-0.239182,-0.19993675,-0.4751854,-0.46704245,0.020443141
TraesCAD_scaffold_072335_01G000100,-0.35620308,-1.3832877,-1.3832877,-3.2041683,-3.0386758,-0.9465537
TraesCAD_scaffold_006087_01G000200,-0.01137495,-0.18515933,-0.18515956,-0.056231618,-0.103785515,-0.43622983
TraesCAD_scaffold_079313_01G000100,-0.13747168,-1.0198634,-1.0198634,-0.1703639,0.07679063,-0.05998969
TraesCAD_scaffold_003641_01G000100,-0.41184545,-1.1798432,-1.1798434,-0.94112265,-2.3572893,-0.5782728
TraesCAD_scaffold_033051_01G000100,-0.09266269,-0.4613973,-0.4613973,-0.14639628,-0.26146972,-0.16628838
TraesCAD_scaffold_098822_01G000100,-0.09703159,-0.78140306,-0.7814033,-1.6914084,-1.2967193,-0.20546782
TraesCAD_scaffold_034203_01G000100,-0.33333385,0.15137821,0.7396828,0.99694943,0.95902145,0.093850374
TraesCAD_scaffold_067439_01G000100,-0.015420675,-2.7511415,-2.8075137,-2.6402876,-3.4376054,-0.7999356
TraesCAD_scaffold_058611_01G000200,-7.855892e-05,-0.67413926,-0.4786935,-0.16510129,-0.3315879,0.0009486675
TraesCAD_scaffold_050682_01G000100,-9.953976e-05,0.38207507,0.38207507,0.8488256,0.8542519,0.20603633
TraesCAD_scaffold_021548_01G000300,-0.389089,-0.5896119,-0.58961165,-0.3078606,-0.39242423,0.062369406
TraesCAD_scaffold_116693_01G000100,-0.3216741,-1.4454229,-1.4454226,-0.64473784,-0.60933065,-1.2866921
TraesCAD_scaffold_012738_01G000100,-0.000109791756,0.05113119,0.05113125,-0.2335478,-0.4014337,-0.02350831
TraesCAD_scaffold_000271_01G000300,-0.060948014,-0.5349302,-0.5384314,-0.35385132,-0.06823146,-0.24665892
TraesCAD_scaffold_015733_01G000200,-3.5762787e-07,-0.98116827,-0.87601876,-0.54897046,-0.71225286,-0.12547338
TraesCAD_scaffold_003827_01G000200,-0.04480362,-1.1564372,-1.384083,-0.80284405,-1.0198419,-0.13322604
TraesCAD_scaffold_015801_01G000100,-0.026910663,-0.316252,-0.316252,0.28255653,0.30879104,-0.110710025
TraesCAD_scaffold_057132_01G000300,-0.3333336,-0.58053005,-0.5805303,-0.5704495,-0.83892226,-0.21598983
TraesCAD_scaffold_059198_01G000200,-0.022619128,-0.08421183,-0.08421183,-0.2342006,-0.26601386,0.00074613094
TraesCAD_scaffold_060414_01G000100,-0.0005443096,0.14294177,0.14294177,0.3094064,0.29468054,-0.10900295
TraesCAD_scaffold_067742_01G000100,-0.0015380383,-0.16082132,-0.15893781,-0.18655658,-0.099268556,-0.08972001
TraesCAD_scaffold_032633_01G000100,-0.18873143,0.03663826,0.03663826,0.79230565,0.7845109,0.18515372
TraesCAD_scaffold_105559_01G000200,-0.0002529621,0.3290912,0.3290912,0.5310846,0.575377,0.09134531
TraesCAD_scaffold_133861_01G000200,-0.14970136,-0.5234519,-0.70798266,-0.91426325,-0.49572587,-0.26256692
TraesCAD_scaffold_042570_01G000200,-0.01739657,-1.0178647,-1.0178647,-0.7145841,-0.8140514,-0.1033802
TraesCAD_scaffold_042376_01G000100,-0.39068985,-1.943335,-1.943335,-1.1404924,-0.539961,-0.6604588
TraesCAD_scaffold_089991_01G000400,-0.0067801476,-0.21596348,-0.21596348,-0.09593284,-0.17462945,-0.0742774
TraesCAD_scaffold_218475_01G000100,-0.012775779,0.16921067,0.16921067,0.0499779,0.08175421,-0.00840497
TraesCAD_scaffold_071100_01G000200,-0.2274096,-0.18387306,-0.18387306,0.29093885,0.35798663,0.20384079
TraesCAD_scaffold_089317_01G000100,-0.0136528015,0.3155768,0.3155768,-0.07096934,0.06684321,-0.11120939
TraesCAD_scaffold_013411_01G000100,-0.20962,-0.49807715,-0.49807715,-0.42164016,-0.6056013,0.053910553
TraesCAD_scaffold_045281_01G000100,-0.004411459,0.40972567,0.40965813,0.2316559,-0.007974029,0.0028030872
TraesCAD_scaffold_049130_01G000200,-2.861023e-05,0.09898335,0.09898329,-0.12331128,-0.13946366,-0.064344764
TraesCAD_scaffold_065844_01G000100,-0.00073981285,-0.100589275,-0.104519606,-0.09937215,-0.27556658,-0.05205059
TraesCAD_scaffold_019876_01G000800,-0.07016778,-1.2301114,-1.2301114,-0.9147835,-1.0466204,-0.07722247
TraesCAD_scaffold_034326_01G000600,-0.070196986,0.19139653,0.19139647,0.74578893,0.7199117,-0.24357033
TraesCAD_scaffold_119178_01G000100,-0.018926978,-0.8642844,-0.8642844,0.13953024,0.0700171,-0.31543577
TraesCAD_scaffold_100708_01G000300,-0.00015592575,-0.3351159,-0.3351159,-0.51194274,-0.3960253,0.059488058
TraesCAD_scaffold_033362_01G000300,-0.012279391,-0.07323241,-0.07323229,-0.01139307,-0.10653818,-0.0026499033
TraesCAD_scaffold_123001_01G000100,-0.0995878,-0.86476755,-0.86476755,-0.79023755,-0.6734288,-0.21958828
TraesCAD_scaffold_000332_01G000900,-0.011977315,0.061598122,0.06159818,0.091489196,0.021250188,0.08711314
TraesCAD_scaffold_079196_01G000300,-0.09948599,-0.8162625,-0.81626236,-0.7704898,-1.2530489,-0.79243886
TraesCAD_scaffold_092839_01G000200,-0.05159533,0.07482433,0.067254305,0.13033575,0.16516972,0.054975748
TraesCAD_scaffold_009291_01G000100,-0.16494453,0.15155184,0.13894337,0.26545447,0.30318546,-0.32394326
TraesCAD_scaffold_076289_01G000200,-0.032026887,0.019407868,0.019408047,-0.08436012,-0.049978137,-0.18100607
TraesCAD_scaffold_054422_01G000600,-0.046699166,0.0794639,0.030134022,-0.45551026,-1.0712681,-0.012088656
TraesCAD_scaffold_006815_01G000100,-0.044893503,-0.15930176,-0.15930176,0.36027944,0.17449737,-0.07252407
TraesCAD_scaffold_012919_01G000100,-0.14285791,0.2966606,0.2966606,0.6071062,0.5940667,-0.12390685
TraesCAD_scaffold_043808_01G000800,-0.0058609247,-0.019857883,-0.019857883,-0.40464985,-0.44421613,-0.39040446
TraesCAD_scaffold_131599_01G000200,-0.0013144016,-0.28588033,-0.41021466,-0.017760992,-0.06257033,-0.1802938
TraesCAD_scaffold_038565_01G000400,-0.059419513,-0.70454955,-0.7045492,-0.34455717,-0.054380417,-0.14003754
TraesCAD_scaffold_971809_01G000100,-0.03715563,-0.11186826,-0.11186814,-0.30131376,-0.07653725,0.08787274
TraesCAD_scaffold_011436_01G000900,-0.09336054,-0.6428392,-0.6428391,-0.52368987,-0.43892026,-0.67812335
TraesCAD_scaffold_013930_01G000200,-4.720688e-05,-0.65902925,-0.659029,-0.74461913,-0.9174341,-0.16510057
TraesCAD_scaffold_032726_01G000200,-0.0036625862,-0.35607326,-0.35607326,-0.62988806,-0.4626087,-0.044368386
TraesCAD_scaffold_088519_01G000100,-0.0013387203,0.009574771,0.00957489,-0.09564459,-0.1159575,-0.11973214
TraesCAD_scaffold_082613_01G000300,-0.00036549568,-0.37745094,-0.37745094,0.075766265,0.113899946,-0.29441762
TraesCAD_scaffold_001312_01G000500,-0.24533367,-0.66203845,-0.66203845,-0.0853554,-0.31635964,0.03847128
TraesCAD_scaffold_054902_01G000100,-0.02304256,-0.2570206,-0.2570206,-0.07382977,0.09426373,-0.074124694
TraesCAD_scaffold_087937_01G000100,-0.1449318,-0.8764473,-0.90048826,-0.6527699,-1.2858973,-0.31832314
TraesCAD_scaffold_025578_01G000200,-0.027594805,-0.23764098,-0.29219115,-0.4135238,-0.37106466,-0.13829803
TraesCAD_scaffold_066705_01G000100,-0.0019040108,-0.3634448,-0.3634448,-0.120761395,-0.33659863,-0.10723889
TraesCAD_scaffold_036473_01G000100,-0.4858036,-1.9297991,-1.9297993,0.42272365,0.32257795,-0.79013073
TraesCAD_scaffold_003808_01G000400,-0.76839805,-3.4470835,-3.4470835,-4.0480022,-3.8142505,-0.60385156
TraesCAD_scaffold_121433_01G000100,-0.28807497,-2.9081013,-2.908102,-1.6482587,-1.421324,-0.4222257
TraesCAD_scaffold_022044_01G000100,-0.0037972927,-4.95139,-4.95139,-0.6060493,-0.22133982,-0.51104033
TraesCAD_scaffold_021426_01G000300,-0.24221432,0.06141585,0.061415672,-0.22843826,-0.5000346,-0.48991728
TraesCAD_scaffold_040963_01G000100,-0.0033909082,-0.40770507,-0.40770495,-0.5454787,-0.7601453,-0.100581884
TraesCAD_scaffold_084459_01G000100,-0.1426568,0.33474016,0.33474022,0.109194815,-0.13617086,0.23182267
TraesCAD_scaffold_033945_01G000200,-0.14285743,-0.11097252,-0.11097252,-0.022366166,-0.42297602,0.30613136
TraesCAD_scaffold_072880_01G000200,-0.039392233,-0.62166417,-0.80495846,-1.4555244,-0.9570985,-0.07156181
TraesCAD_scaffold_095182_01G000100,-0.016236901,-0.42960536,-0.34619427,-0.026970863,-0.068455935,-0.3094132
TraesCAD_scaffold_001330_01G000100,-0.00042510033,0.61030436,0.6103044,0.75375414,0.70251524,0.24198657
TraesCAD_scaffold_002033_01G000400,-0.00073230267,-0.342224,-0.34222412,-0.049269438,-0.05333662,-0.08685541
TraesCAD_scaffold_074182_01G000100,-0.0073748827,-0.7293278,-0.7293278,-0.5286288,-0.55535483,-0.13285077
TraesCAD_scaffold_158843_01G000100,-0.000118136406,-0.8882767,-0.62993443,0.39088285,0.4051968,-0.43145335
TraesCAD_scaffold_014815_01G000100,-0.03697419,-0.55177486,-0.55177486,-0.19862378,-0.06941223,-0.27669537
TraesCAD_scaffold_066197_01G000100,-0.3804798,-2.0622418,-2.0622418,0.12305391,0.002203703,-0.16639149
TraesCAD_scaffold_055975_01G000400,-0.315704,-2.5448804,-3.094479,-1.7922256,-3.016014,-0.6669768
TraesCAD_scaffold_041340_01G000100,-0.03969729,-0.9770442,-0.9770442,-1.2920494,-0.92055714,-0.099721074
TraesCAD_scaffold_118798_01G000100,-0.009969711,-0.29477727,-0.13566029,0.2560056,0.27907127,-0.24021459
TraesCAD_scaffold_075961_01G000400,-0.0005469322,0.5221867,0.49389374,0.67745626,0.70738983,0.27665287
TraesCAD_scaffold_083170_01G000100,-0.0018296242,-0.7928599,-0.7928599,-0.5948055,-0.08309615,-0.029213905
TraesCAD_scaffold_093933_01G000300,-1.4662743e-05,-0.22406566,-0.22406566,0.21258378,0.24071038,-0.21677327
TraesCAD_scaffold_093243_01G000200,-0.22754478,-0.21943462,-0.21943438,0.098125994,0.06381124,-0.076132655
TraesCAD_scaffold_024466_01G000300,-0.052954435,-0.13991547,-0.13991547,-0.25223017,-0.26795256,0.028532803
TraesCAD_scaffold_041822_01G000100,-0.32807195,-0.2714162,-0.2714162,-1.8385503,-1.6411023,-0.47256732
TraesCAD_scaffold_041847_01G000100,-0.0012277365,-0.00059080124,-0.00059080124,-0.40672255,-0.21571076,-0.012282252
TraesCAD_scaffold_114470_01G000100,-0.0024164915,-0.21362972,-0.2136296,-0.22241354,-0.3430525,-0.1184957
TraesCAD_scaffold_083388_01G000200,-0.29500067,0.2822975,0.2822975,0.19792306,0.12463331,-0.13095486
TraesCAD_scaffold_070926_01G000100,-0.46822238,-1.1087098,-1.1087098,-1.5729578,-1.1876118,-1.0176871
TraesCAD_scaffold_021609_01G000100,-0.12436116,-0.33550513,-0.33550513,-0.36723566,-0.46202123,-0.006501794
TraesCAD_scaffold_103756_01G000100,-0.00084125996,-0.72889805,-0.7288983,-1.096272,-0.9131149,-0.07577109
TraesCAD_scaffold_099011_01G000100,-0.14634681,0.18930984,0.18930984,0.60761464,0.5548006,-0.14386761
TraesCAD_scaffold_084976_01G000500,-1.7881393e-06,-0.32202256,-0.33368015,0.19644839,0.020586193,-0.12902737
TraesCAD_scaffold_012103_01G000100,-0.0040751696,0.53694504,0.536945,0.65271056,0.5840249,0.4198076
TraesCAD_scaffold_029775_01G000100,-0.1487093,0.19428182,0.19428182,-0.08444595,0.022317111,-0.14477503
TraesCAD_scaffold_001695_01G000300,-0.0022667646,-0.0060032606,-0.021378994,-0.016514778,-0.13429213,-0.039313793
