,mean,design_only,cognate_ridge,pca_ridge,pls,multimodal_ae
TraesCAD_scaffold_042776_01G000100,-0.92999256,-1.2736168,-1.2736173,0.91069794,0.7124134,-1.2449942
TraesCAD_scaffold_094004_01G000200,-0.010283828,0.2299751,0.2299751,-0.5000365,-0.12124562,-0.01960051
TraesCAD_scaffold_014229_01G000100,-0.77327406,-0.94245446,-0.94245446,-0.8257829,-1.3677826,-1.0226481
TraesCAD_scaffold_107437_01G000100,-0.0015704632,0.0070801377,0.0070801377,-1.5665104,-1.0100036,-0.055567384
TraesCAD_scaffold_017964_01G000100,-0.00659585,-0.011823058,-0.011823058,-0.21109235,0.011648476,-0.052290797
TraesCAD_scaffold_023400_01G000200,-0.72446704,-1.0686541,0.32943714,0.5284307,0.55036396,-0.532822
TraesCAD_scaffold_048500_01G000500,-0.1280359,0.0006852746,0.14382666,0.47743535,0.36448944,-0.28017163
TraesCAD_scaffold_018014_01G000100,-0.0013170242,-0.07254124,-0.07254124,-0.39146507,-0.18646944,-0.08368516
TraesCAD_scaffold_047487_01G000100,-0.0386374,-0.018366814,-0.018366814,0.2125473,-0.24739408,-0.181427
TraesCAD_scaffold_070409_01G000300,-0.0046218634,0.010321975,-0.09552908,0.38219458,0.25902122,0.09437746
TraesCAD_scaffold_071100_01G000200,-0.030971527,0.12571812,0.12571812,-0.42994738,0.0188393,-0.20626009
TraesCAD_scaffold_022367_01G000200,-0.08274472,0.018517852,0.03414285,-0.13220334,-0.0053879023,0.10780418
TraesCAD_scaffold_066705_01G000100,-1.5497208e-06,-0.12294078,-0.12294078,-0.6636833,-0.72068787,-0.29144645
TraesCAD_scaffold_010285_01G000200,-9.75132e-05,-0.19475067,-0.19475043,-1.7732129,-1.0231254,-0.15392137
TraesCAD_scaffold_067744_01G000500,-0.027751803,-0.047101855,-0.047101855,-0.44363773,0.06913608,-0.2911259
TraesCAD_scaffold_085133_01G000100,-0.00017940998,0.11269063,0.11269063,0.0059395432,-0.0706079,-0.17307067
TraesCAD_scaffold_014699_01G000200,-0.007040262,-0.15972102,-0.15972102,-0.15028882,-0.11031747,-0.08132291
TraesCAD_scaffold_011485_01G000200,-0.009386659,-0.014577746,-0.014577746,0.32351446,-0.17039204,0.00549531
TraesCAD_scaffold_047595_01G000200,-0.82116175,-1.021769,0.33908695,0.7674698,0.7391295,-0.64595973
TraesCAD_scaffold_014646_01G000200,-0.43322074,-1.6808658,-1.680866,-7.734537,0.3137449,-1.8141661
TraesCAD_scaffold_004475_01G001000,-0.043910027,-0.34364462,-0.34364462,-0.2526213,-0.31233394,-0.19646466
TraesCAD_scaffold_097937_01G000300,-0.041798115,-0.04758334,-0.04758334,0.48325938,0.4166596,0.099644184
TraesCAD_scaffold_013603_01G000800,-0.81529915,-0.92503536,-0.9250351,0.751508,0.5831733,-0.5573411
TraesCAD_scaffold_015801_01G000100,-0.16515589,-0.25118995,-0.2511897,-0.17673683,0.18957907,-1.0358887
TraesCAD_scaffold_033188_01G000500,-0.66297066,-1.9941075,-1.9941075,-3.18672,-0.55259156,-0.31727242
TraesCAD_scaffold_087710_01G000100,-0.8865508,-0.914392,-0.914392,0.5415981,0.79688597,-0.13913667
TraesCAD_scaffold_132648_01G000100,-0.053811073,0.00044763088,0.00044763088,-0.7999737,-0.23753822,-0.33185446
TraesCAD_scaffold_016629_01G000300,-0.007453203,-0.26749313,-0.26749313,0.07279903,0.33056033,-0.003593564
TraesCAD_scaffold_019876_01G000800,-0.0028743744,-0.25392342,-0.25392342,0.02379626,0.010881007,0.0049477816
TraesCAD_scaffold_012108_01G000700,-0.00031781197,-0.40398717,-0.50312555,-0.50802207,-0.7706224,-0.05760789
TraesCAD_scaffold_106046_01G000100,-0.5736368,-0.65648997,-0.65648997,0.2631508,0.59129655,0.35713232
TraesCAD_scaffold_003256_01G000200,-0.057238698,-0.30211723,-0.30211723,-0.75234056,-0.4060322,-0.074542284
TraesCAD_scaffold_210381_01G000100,-0.2110703,0.12917268,0.12917256,-0.806823,-0.13390303,-0.21593583
TraesCAD_scaffold_072880_01G000200,-0.0010350943,-0.21533096,-0.22205186,-1.9474673,-0.55623245,-0.07746208
TraesCAD_scaffold_027528_01G000100,-0.96767485,-1.0972583,-1.0972583,0.96711314,0.842246,-0.3215171
TraesCAD_scaffold_012542_01G000200,-0.11239827,-0.23491764,-0.23491764,-0.3205949,0.011113226,-0.28661013
TraesCAD_scaffold_001342_01G000500,-1.0,-1.2229211,-0.6887497,0.9628311,0.94322747,0.4830433
TraesCAD_scaffold_134062_01G000100,-0.056828976,-0.21721613,0.2146551,0.6021311,0.5378451,-0.13758075
TraesCAD_scaffold_054512_01G000100,-0.0355736,-0.2995994,-0.2995994,-0.116193414,-0.2570598,0.10133296
TraesCAD_scaffold_131235_01G000100,-0.31112826,-1.0483289,-1.0483289,-0.48477972,0.10726541,-1.0090818
TraesCAD_scaffold_013096_01G000500,-0.82364917,-0.98217344,-0.98217344,0.48026752,0.84823096,-1.0522947
TraesCAD_scaffold_060793_01G000100,-0.7092532,-0.9267944,-0.9267944,0.72070503,0.74437773,-1.3865619
TraesCAD_scaffold_070926_01G000100,1.7881393e-07,-0.19897318,-0.19897318,-0.56330025,-1.161439,-0.5415479
TraesCAD_scaffold_047533_01G000200,-0.00083243847,0.020772457,0.12815607,-0.1183517,-0.60542154,0.098937154
TraesCAD_scaffold_055536_01G000100,-0.9601699,-1.1251526,-1.1251526,0.56142676,0.7547225,-1.9821143
TraesCAD_scaffold_082613_01G000300,-0.001367569,-0.21409237,-0.21409237,-0.7612375,-0.4119233,-0.016287923
TraesCAD_scaffold_027728_01G000300,-0.0012210608,-0.011697888,-0.055598974,-0.30794024,-1.6158166,-0.07121706
TraesCAD_scaffold_019110_01G000300,-0.000113129616,-0.54379964,-0.54379976,0.013508499,-0.34991026,-0.20420182
TraesCAD_scaffold_000119_01G000600,-0.65836513,-1.1175089,-1.1175089,0.3781711,0.13004798,-0.07189441
TraesCAD_scaffold_067462_01G000100,-0.38576305,-0.77922225,-0.77922225,-5.337063,-1.4906762,-0.20708239
TraesCAD_scaffold_018883_01G000500,-0.48243964,-0.5139878,-0.5139878,-0.86548555,-0.23447216,-0.30911434
TraesCAD_scaffold_023766_01G000300,-0.16499901,-0.38834846,-0.21975136,-0.6652901,0.0026073456,0.1341294
TraesCAD_scaffold_006777_01G000300,-0.00025308132,-0.06389439,-0.06389439,-0.11244762,-0.39984417,-0.14692259
TraesCAD_scaffold_134477_01G000100,-0.0041621923,-0.46488798,-0.46488798,-2.1227863,-1.5929568,-0.20533001
TraesCAD_scaffold_090375_01G000100,-0.096156955,-0.2997005,-0.2997005,0.07062411,0.027158737,-0.109513044
TraesCAD_scaffold_033051_01G000100,-0.0008147955,-0.0028668642,-0.0028669834,-0.10507202,0.058242917,-0.6346164
TraesCAD_scaffold_037441_01G000200,-0.10305655,-0.18403506,-0.18403506,-0.15691507,-0.021574974,-2.0688317
TraesCAD_scaffold_067439_01G000100,-0.0014256239,-0.30139256,-0.30139256,-0.39551115,-0.30005538,-0.04942727
TraesCAD_scaffold_135637_01G000100,-0.0005503893,0.243851,0.24385095,-5.358524,-4.3333163,-0.07173073
TraesCAD_scaffold_057181_01G000300,-0.81937146,-0.88768446,-0.8876847,0.07814795,0.9013927,-2.914752
TraesCAD_scaffold_071669_01G000200,-0.046298027,-2.1614292,-2.1614292,-0.6668478,-0.7874148,0.049189627
TraesCAD_scaffold_087654_01G000400,-0.0044676065,0.2198844,0.2198844,-2.933425,-3.508038,-0.009078503
TraesCAD_scaffold_017032_01G000100,-1.3709068e-05,-0.08141029,-0.08141029,-2.6512432,-1.1457393,-0.1121577
TraesCAD_scaffold_067051_01G000200,-0.018086076,-0.031661153,-0.031661153,-1.4255314,-0.79131424,-0.6822512
TraesCAD_scaffold_006415_01G000400,-0.1686461,-0.248667,-0.248667,0.19929898,0.2007587,0.16171384
TraesCAD_scaffold_000570_01G000600,-0.34668946,-1.0681179,-1.0681179,0.06703985,0.08192921,0.027337968
TraesCAD_scaffold_077056_01G000100,-0.82680714,-0.90233135,-0.90233135,0.7593555,0.63609123,0.3065899
TraesCAD_scaffold_059198_01G000200,-0.061281085,-0.13962007,-0.13962007,-0.07549524,-0.88550127,0.010107875
TraesCAD_scaffold_027986_01G000400,-0.4130783,-0.43475103,-0.43475103,0.052597344,0.3250928,-0.23296309
TraesCAD_scaffold_158991_01G000100,-0.7005502,-0.5947616,-0.5947617,0.6741161,0.74581426,-2.0038757
TraesCAD_scaffold_083170_01G000100,-0.07458615,-0.44803977,-0.44803965,-0.3246143,-0.39659512,-0.4519192
TraesCAD_scaffold_033426_01G000100,-0.3035506,-0.4294759,-0.4294759,0.49500883,0.44116914,-0.9120889
TraesCAD_scaffold_002486_01G000400,-0.8232434,-1.2517934,0.54786456,0.7636528,0.5706707,-0.6334357
TraesCAD_scaffold_083382_01G000100,-0.0030072927,0.2594543,0.2594543,-0.9205797,-0.58421683,-0.21540391
TraesCAD_scaffold_095635_01G000200,-0.7313894,-0.7493285,-0.74932826,0.76343787,0.75912476,-0.5617511
TraesCAD_scaffold_006603_01G001500,-0.06810975,-0.5191772,-0.5191772,-2.7409275,-0.4489168,-0.20990872
TraesCAD_scaffold_021759_01G000200,-0.725978,-0.6490586,0.767954,0.30522197,0.45139807,-0.39657593
TraesCAD_scaffold_089576_01G000200,-0.116125226,-0.15592718,-0.15592718,0.097379565,0.0966481,-0.68705
TraesCAD_scaffold_055807_01G000300,-1.0000005,-1.2501113,0.27837497,0.95614475,0.8552199,-2.1938245
TraesCAD_scaffold_105068_01G000200,-3.4570694e-06,0.081837535,0.081837535,0.12239069,-0.23140037,-0.44760537
TraesCAD_scaffold_058667_01G000200,-0.85305095,-1.1032743,-1.1032743,0.18991941,0.8426532,-1.2361534
TraesCAD_scaffold_111452_01G000100,-0.19045603,-0.46359253,-0.46359253,-1.9371698,-4.722071,-1.2381647
TraesCAD_scaffold_131599_01G000200,-0.0062521696,-0.18330741,-0.18330741,-0.13082588,-0.31305885,0.105410695
TraesCAD_scaffold_111353_01G000100,-7.033348e-06,-0.035692334,-0.035692334,-3.4582353,-0.21713817,0.09851056
TraesCAD_scaffold_020432_01G000500,-0.37190175,-0.37154353,-0.37154353,0.2690605,-0.39158535,-1.2492535
TraesCAD_scaffold_010807_01G000300,-0.0362159,-0.061406136,-0.061406136,-1.0976858,-0.21209216,-0.14590788
TraesCAD_scaffold_058762_01G000100,-0.0011731386,0.15325272,0.15325272,-0.104588866,0.19547004,-0.11494303
TraesCAD_scaffold_087703_01G000100,-0.00023937225,-0.040772438,-0.040772438,-0.085003614,0.2096551,0.110802114
TraesCAD_scaffold_103756_01G000100,-0.00022304058,-0.46493447,-0.46493447,-1.3809304,-0.7481084,-0.24199378
TraesCAD_scaffold_115981_01G000100,-0.012941241,-0.043294072,-0.043294072,-1.2067535,-0.55503905,-0.08706784
TraesCAD_scaffold_066657_01G000200,-0.2053448,-1.45557,-1.45557,-1.1038363,-0.4238987,-0.8117269
TraesCAD_scaffold_037195_01G000100,-0.48287535,-1.3050487,-1.3050482,-8.788458,-5.107232,-3.3401928
TraesCAD_scaffold_099581_01G000100,-0.84199166,-0.9791888,0.30656666,0.58290756,0.41886634,-1.3923929
TraesCAD_scaffold_004421_01G000200,-0.25634468,-0.7310523,-0.7310523,-0.028104186,0.15792704,0.0065743923
TraesCAD_scaffold_019613_01G000200,-0.016085029,-0.3033638,-0.3033638,-1.3015704,-0.1842941,-0.06389952
TraesCAD_scaffold_019556_01G000300,-0.026595712,-0.023111582,-0.023111582,-0.5823021,-0.39991975,-0.08696461
TraesCAD_scaffold_011922_01G000100,-0.025870323,0.27732646,0.2773264,-0.359048,-0.54989064,-0.050992727
TraesCAD_scaffold_029086_01G000200,-0.00018024445,0.2694139,0.2694139,0.11482012,-0.08000231,-0.7072873
TraesCAD_scaffold_064456_01G000100,-0.09647262,-0.13032699,-0.13032699,-2.7358007,-0.6282251,-0.039550304
TraesCAD_scaffold_051251_01G000200,-0.2862494,-0.20562243,-0.20562232,-0.6006129,-0.017743468,-1.540066
TraesCAD_scaffold_089151_01G000100,-0.106072426,-0.82051075,-0.82051075,-0.2714002,-0.09027743,-0.35764778
TraesCAD_scaffold_034203_01G000100,-0.47550523,-0.33261335,-0.33261347,0.25952452,0.2114988,-0.11003232
TraesCAD_scaffold_000704_01G000100,-0.0010069609,-0.13044477,-0.13044477,-3.4989858,-2.180898,-0.03001666
TraesCAD_scaffold_058611_01G000200,-3.8146973e-06,-0.27901757,-0.27901757,-0.795225,-0.4964763,-0.075463295
TraesCAD_scaffold_058561_01G000200,-0.07982886,-0.26058853,-0.26058853,0.0075696707,-0.0796392,0.031853914
TraesCAD_scaffold_007547_01G000200,-1.9550323e-05,-0.21487606,-0.21487606,-2.1745105,-1.0039647,-0.20981288
TraesCAD_scaffold_019609_01G000100,-0.16043115,-0.61386156,-0.61386156,-10.292796,-1.434469,-2.346037
TraesCAD_scaffold_001695_01G000300,-0.0007984638,0.0061225295,-0.0067363977,-1.7929947,-2.217263,0.023189783
TraesCAD_scaffold_087293_01G000100,-0.0003733635,-0.5799091,-0.581812,-1.4467609,-0.4242319,-0.08068907
TraesCAD_scaffold_013701_01G000300,-0.35313058,-0.32557273,-0.32557273,0.17997932,0.21223289,-0.2725196
TraesCAD_scaffold_042570_01G000200,-0.095600605,-1.1213148,-1.1213148,-0.39757442,-0.6019715,-0.77887523
TraesCAD_scaffold_027131_01G000200,-0.13020062,-0.055582523,-0.055582523,-0.87185574,-0.47880006,-0.06934142
TraesCAD_scaffold_049685_01G000300,-0.079491496,-0.5341339,-0.9072864,-3.2360015,-2.5629513,-0.64772344
TraesCAD_scaffold_085800_01G000100,-5.9604645e-05,-0.16015947,-0.16015947,-0.69834983,-1.6211843,-0.06265509
TraesCAD_scaffold_019437_01G000300,-0.9413754,-1.125206,-1.125206,0.897488,0.9210752,-3.0402226
TraesCAD_scaffold_057564_01G000400,-0.6265713,-1.5051455,-1.5051455,-0.27314913,0.518857,-1.4252543
TraesCAD_scaffold_051018_01G000200,-0.8894141,-1.1235213,-1.1235213,0.8706342,0.6831658,-0.3229375
TraesCAD_scaffold_066098_01G000100,-0.017694473,-1.0107417,-1.0107417,-3.2925653,-0.80444586,-0.44452214
TraesCAD_scaffold_069359_01G000300,-0.0016746521,0.0018666983,0.0018666983,-2.5470073,-0.69186556,0.00037634373
TraesCAD_scaffold_039535_01G000100,-0.00017774105,0.24049503,0.24389386,-0.0739485,0.32987374,-0.08972895
TraesCAD_scaffold_017602_01G000100,-0.9506742,-1.2165225,-1.2165227,0.84312755,0.826226,-1.7309024
TraesCAD_scaffold_016245_01G000100,-0.46408284,-0.5909991,-0.5909991,0.18876797,0.47788996,-0.16790175
TraesCAD_scaffold_114094_01G000200,-0.00043189526,-0.17297876,0.14783186,0.6027155,0.40938926,-0.038665533
TraesCAD_scaffold_057762_01G000300,-0.64047945,-0.6625296,-0.6625296,0.6967224,0.6325813,-0.13336766
TraesCAD_scaffold_035226_01G000300,-0.9163343,-1.5791986,-1.5791981,-6.3220587,0.71185255,-0.05097282
TraesCAD_scaffold_035013_01G000100,-0.00033009052,-0.28873396,-0.28873396,-0.7013463,-1.7613862,-0.11782515
TraesCAD_scaffold_048537_01G000200,-0.15093648,-0.70215404,-0.70215404,-2.1595643,-0.5298139,-0.05919552
TraesCAD_scaffold_101518_01G000100,-0.00018942356,-0.1901921,-0.19019222,-1.0800912,-0.8710636,-0.17729437
TraesCAD_scaffold_085386_01G000100,-0.80456054,-0.84479725,0.23630261,0.59027815,0.67502534,-0.601135
TraesCAD_scaffold_016381_01G000500,-0.02675426,-0.044339538,-0.044339657,-0.7187457,-0.26213944,-0.10566902
TraesCAD_scaffold_055185_01G000100,-0.9103018,-1.0359514,-1.0359511,0.73349077,0.8801235,-0.44315743
TraesCAD_scaffold_009544_01G000400,-0.0009884834,-0.43891203,-0.43891203,-0.5183172,-0.69588995,0.080296576
TraesCAD_scaffold_068052_01G000300,-0.32049406,-1.4517128,-1.4517128,-0.003222108,-0.38302314,0.10942048
TraesCAD_scaffold_041340_01G000100,-2.336502e-05,-0.38402104,-0.38402104,-3.9098449,-1.9497962,-0.062387705
TraesCAD_scaffold_033945_01G000200,-0.12678385,-0.5230354,-0.5230354,-0.6020063,-0.3416065,-0.24823081
TraesCAD_scaffold_086440_01G000400,-0.9823233,-1.1266875,0.8135686,0.9323371,0.66727495,-2.1714349
TraesCAD_scaffold_033356_01G000100,-0.017810464,-0.16463315,-0.16463315,-0.09635198,-0.02120328,-0.2459215
TraesCAD_scaffold_079608_01G000200,-0.23526108,-0.10506666,-0.10506666,-1.5514076,-0.62160695,-0.17737162
TraesCAD_scaffold_008106_01G000100,-0.6645458,-0.6120937,-0.6120939,0.5829729,0.63669837,-0.64886963
TraesCAD_scaffold_058169_01G000200,-0.7340362,-1.6522722,-1.6522727,-1.3896067,0.6011081,-1.3138673
TraesCAD_scaffold_015655_01G000200,-0.73541486,-0.855126,-0.8551265,0.39088303,0.45643556,-0.42942023
TraesCAD_scaffold_017776_01G000600,-4.4107437e-06,-0.20318747,-0.20318747,-1.0883975,-0.48962033,-0.046305656
TraesCAD_scaffold_004176_01G000400,-0.48015642,-1.0508413,-1.0508413,-8.360894,0.5318107,-2.0698557
TraesCAD_scaffold_174811_01G000100,-0.0030041933,0.18161738,0.18161726,-1.8074455,0.12965244,-0.27302694
TraesCAD_scaffold_011834_01G000100,-0.05316615,-0.22806501,-0.22806501,-0.12845993,-0.048576117,-0.023385644
TraesCAD_scaffold_074182_01G000100,-0.00016570091,-0.18780446,-0.18780446,-1.2853601,-0.19701314,-0.064401746
TraesCAD_scaffold_031704_01G000100,-0.035188437,-1.2839031,-1.2839031,-1.0668716,-2.0641832,-0.42104423
TraesCAD_scaffold_036582_01G000100,-0.0001693964,0.097248375,0.097248375,-0.47731066,-0.05623603,-0.07217097
TraesCAD_scaffold_011461_01G000200,-0.7245325,-1.3255329,-1.3255329,0.64603376,0.63376844,-0.8359616
TraesCAD_scaffold_056121_01G000200,-0.023325562,-0.3739301,-0.3739301,-0.27527142,-0.41634727,-0.28197134
TraesCAD_scaffold_009831_01G000400,-0.3696822,-0.044778228,-0.044778228,-0.7611122,0.2317115,-0.8636254
TraesCAD_scaffold_089991_01G000400,-0.0013591051,-0.13385868,-0.13385868,-2.6660464,-1.179465,-0.033412457
TraesCAD_scaffold_049897_01G000100,-0.36088347,-0.46389318,-0.4638934,-3.2067919,0.31377304,-1.0691545
TraesCAD_scaffold_001077_01G000100,-4.7683716e-07,-0.22106981,-0.22107005,-2.1401448,-1.0448794,-0.09603071
TraesCAD_scaffold_034084_01G000300,-0.34081268,-0.9170934,-0.9170934,-1.1099935,-0.662485,-1.3588223
TraesCAD_scaffold_009052_01G000200,-0.44096506,-0.13177633,-0.13177633,-0.8228022,0.20263839,-0.7010015
TraesCAD_scaffold_081919_01G000200,-0.00027275085,0.0004924536,0.0004924536,-0.5537709,-0.1255126,-0.023634434
TraesCAD_scaffold_131817_01G000100,-0.08222735,-0.49440014,-0.49440002,-0.1073941,-0.2881261,-0.9601399
TraesCAD_scaffold_013043_01G000100,-0.24878621,-0.5933794,-0.5933794,0.22390008,0.18741333,-1.0571465
TraesCAD_scaffold_105566_01G000100,-0.24501586,-1.2616045,-1.2616045,0.060505092,-0.10001087,0.07696122
TraesCAD_scaffold_055975_01G000400,-1.5735626e-05,-0.7028655,-0.7028655,-0.48255527,-1.6983192,-0.12753916
TraesCAD_scaffold_016160_01G000300,-0.024097681,-0.18493688,-0.18493688,0.16969877,-0.3072815,0.11532545
TraesCAD_scaffold_078813_01G000100,-0.10628152,-0.63776207,-0.63776207,-0.03637314,-0.86904144,-0.33982313
TraesCAD_scaffold_039276_01G000300,-0.0055742264,0.033981144,0.033981144,-4.9946427,-1.2437253,-0.3082037
TraesCAD_scaffold_142807_01G000200,-0.73125017,-0.82862353,-0.82862353,0.75132036,0.4205345,-1.1226306
TraesCAD_scaffold_088519_01G000100,-3.2186508e-06,0.03379357,0.03379357,-2.0598688,-1.4463148,-0.02817607
TraesCAD_scaffold_035476_01G000100,-0.06452763,0.09852576,0.09852576,-0.03633082,0.019486189,-1.3076384
TraesCAD_scaffold_043513_01G000400,-0.1369276,-0.6340139,-0.6340139,-0.15498197,0.0040341616,-0.23938823
TraesCAD_scaffold_097234_01G000100,-0.54584014,-1.09566,-1.09566,0.43723106,0.24492776,-0.4359244
TraesCAD_scaffold_022983_01G000100,-0.5389495,-0.8637086,-0.8637086,-0.26504207,0.53332233,-0.72904444
TraesCAD_scaffold_037010_01G000500,-0.49965465,-0.65461147,-0.65461147,-3.902564,-1.2037733,0.24664569
TraesCAD_scaffold_050432_01G000400,-0.32496715,-0.062488675,-0.062488675,0.16211689,0.47725856,-0.3398955
TraesCAD_scaffold_060918_01G000200,-1.0000002,-1.232379,-1.232379,0.9745969,0.89121807,-2.2690618
TraesCAD_scaffold_128280_01G000100,-0.48500633,-1.2137942,-1.213794,-0.7368779,0.40959096,-1.4415157
TraesCAD_scaffold_056498_01G000100,-0.16808927,-0.34436,-0.34436023,-0.0114347935,-0.060898542,-0.6767677
TraesCAD_scaffold_079196_01G000300,-0.08411825,-0.38377905,-0.3837787,-0.32546413,-0.26584506,-0.060910225
TraesCAD_scaffold_024591_01G000100,-0.45022726,-0.29939473,-0.29939473,0.3090492,0.035337985,-0.98437023
TraesCAD_scaffold_125319_01G000100,-0.9426228,-1.190614,-1.190614,0.889925,0.7561365,-1.492763
TraesCAD_scaffold_036549_01G000400,-0.32155824,-0.3301717,-0.032976866,0.12333816,0.08598727,-0.2208091
TraesCAD_scaffold_088125_01G000100,-0.13928473,-0.16777003,-0.02756679,-0.057418108,0.21424341,-0.05298412
TraesCAD_scaffold_003580_01G001000,-0.72463274,-0.9691732,-0.9691732,-0.3741802,0.61709106,-1.6392322
TraesCAD_scaffold_000354_01G000300,-0.38419044,-0.5497583,-0.5497583,-0.65887177,-0.7940296,-0.2588867
TraesCAD_scaffold_108349_01G000100,-0.13790667,-0.11287534,-0.11287534,0.06615883,0.10835624,-0.44018805
TraesCAD_scaffold_069832_01G000300,-0.41242933,-0.4459728,0.017496169,0.273628,0.32889098,-1.0472314
TraesCAD_scaffold_053064_01G000200,-0.19294894,-0.2862177,-0.2862177,-1.4141572,-0.04107201,-0.8035636
TraesCAD_scaffold_087873_01G000100,-0.012831926,-0.051102757,-0.051102757,-0.21962786,-0.12611604,0.07664102
TraesCAD_scaffold_041779_01G000100,-0.13589227,-1.3839855,-1.3839853,-0.1462518,-0.09828532,-1.0831072
TraesCAD_scaffold_038565_01G000400,-0.03618145,-0.35318708,-0.35318696,-1.4130299,-0.927976,-0.26959002
TraesCAD_scaffold_010177_01G000100,-0.79284394,-1.1181896,-1.1181896,0.7959656,0.6681404,-0.8960954
TraesCAD_scaffold_014789_01G000400,-0.063434005,0.09555578,0.09555578,-0.1679554,-0.15882492,-0.101239204
TraesCAD_scaffold_001656_01G000100,-0.043705583,-0.7864002,-0.7864002,-2.101634,-0.4126339,-0.61948514
TraesCAD_scaffold_111050_01G000100,-0.0078549385,0.06502217,0.3272813,0.36410034,-0.083566666,-0.114938855
TraesCAD_scaffold_071925_01G000100,-0.0042340755,-0.18174946,-0.14375353,-0.11544359,-0.38260806,-0.05853939
TraesCAD_scaffold_005014_01G000200,-0.15939927,-0.41497946,-0.41497946,0.16380888,-0.23421752,-0.5156437
TraesCAD_scaffold_018262_01G000100,-0.12354827,-0.28948402,-0.2894839,-2.2196357,-0.2882408,-0.06970334
TraesCAD_scaffold_050913_01G000300,-0.0056118965,-0.36272848,-0.7501551,-2.3797457,-0.7931558,-0.15461183
TraesCAD_scaffold_049130_01G000200,-1.3828278e-05,0.010174513,0.010174513,-3.5831213,-1.7476437,-0.35640454
TraesCAD_scaffold_060420_01G000200,-0.70466435,-0.9611087,-0.9611087,0.62764215,0.6443654,-0.13678002
TraesCAD_scaffold_036815_01G000400,-0.2554723,-0.47803354,-0.47803354,-0.41849387,0.032187104,0.14915544
TraesCAD_scaffold_013092_01G000200,-0.002765417,0.1504572,0.1504572,-1.3613026,-2.4097226,-0.15924013
TraesCAD_scaffold_045393_01G000400,-9.059906e-06,-0.16295528,-0.16295528,-1.7948973,-3.8945084,-0.23774004
TraesCAD_scaffold_108220_01G000300,-0.020528436,-0.09615457,-0.09615457,-0.49096692,-0.18150187,0.05224985
TraesCAD_scaffold_013930_01G000200,-0.00011444092,-0.40215087,-0.40215075,-2.0092838,-2.012531,-0.059818625
TraesCAD_scaffold_103647_01G000100,-0.22442722,-0.5317638,-0.5317638,-1.0828819,-0.49466598,-0.3031633
TraesCAD_scaffold_052272_01G000100,-0.16483796,-0.51466143,-0.51466143,-1.5374925,0.09816861,-0.13330853
TraesCAD_scaffold_008372_01G000100,-0.7967529,-0.87992704,-0.8799268,0.7928707,0.64832246,-1.4324479
TraesCAD_scaffold_087462_01G000100,-3.0517578e-05,0.009253681,0.009253681,-0.43689,-2.2846706,-0.2695657
TraesCAD_scaffold_090339_01G000100,-6.7949295e-06,-0.091031194,-0.20802486,0.018189192,0.17135233,-0.09982717
TraesCAD_scaffold_096690_01G000100,-0.870538,-1.1122255,-1.1122253,0.8565213,0.8334966,0.19404817
TraesCAD_scaffold_015296_01G000200,-9.4771385e-05,-0.10630357,-0.10630357,-0.267465,-0.092000484,-0.025423884
TraesCAD_scaffold_034481_01G000200,-0.23353243,-1.0358014,-1.0358014,-0.7948253,-0.6973196,-0.8446729
TraesCAD_scaffold_046155_01G000200,-0.0044413805,-0.1169405,-0.11694062,0.06657165,-0.11511409,-0.037603617
TraesCAD_scaffold_009592_01G000300,-0.5512147,-0.5159521,-0.51595175,0.3004349,0.67483366,-0.07610428
TraesCAD_scaffold_112491_01G000100,-0.12540066,0.04594636,0.04594636,0.22843212,0.16964221,0.17349571
TraesCAD_scaffold_011181_01G000700,1.1920929e-07,-0.48764753,-0.48764753,-2.0274708,-1.1240339,-0.31015563
TraesCAD_scaffold_009805_01G000200,-7.426739e-05,-0.96875453,-0.96875453,-0.6776451,-0.7811574,-0.15668559
TraesCAD_scaffold_118801_01G000100,-0.3862449,-0.64121497,-0.64121497,-2.2506564,-0.35751522,-0.86073816
TraesCAD_scaffold_022788_01G000100,-0.45806086,-0.573076,-0.57307637,0.37291378,0.34027302,0.0734815
TraesCAD_scaffold_049886_01G000200,-0.107444525,-1.2011635,-1.2011635,-0.84600747,-0.67813826,-0.2733556
TraesCAD_scaffold_065575_01G000200,-6.0796738e-05,0.16829097,0.16829097,-0.31331432,0.054089665,-0.003893733
TraesCAD_scaffold_087937_01G000100,-1.2040138e-05,-0.30469,-0.30469,-0.8054377,-0.2876178,-0.20298994
TraesCAD_scaffold_019862_01G000300,-7.1525574e-07,0.001721561,0.001721561,-0.33581936,-1.179436,-0.2881863
TraesCAD_scaffold_080164_01G000400,-0.042094707,0.06848085,0.06848085,-0.2389698,-0.95388365,0.01971364
TraesCAD_scaffold_040963_01G000100,-0.047828555,-0.36067617,-0.36067617,-0.42031467,-0.11524832,-0.20980036
TraesCAD_scaffold_109578_01G000200,-0.0005104542,-0.41565895,-0.41565895,-1.4067852,-0.22513044,-0.00960207
TraesCAD_scaffold_162456_01G000100,-0.0073302984,0.11812687,0.291628,0.35932785,-0.09123778,-0.14175284
TraesCAD_scaffold_057056_01G000200,-0.0664233,0.07193059,0.07193059,-3.0875907,-0.573506,0.07241833
TraesCAD_scaffold_001330_01G000100,-0.7969922,-0.67284596,-0.67284596,0.7042235,0.7389514,-0.7625333
TraesCAD_scaffold_117904_01G000300,-0.0033820868,0.1613071,0.1613071,-0.98134995,-0.23875952,0.025957942
