,mean,design_only,cognate_ridge,pca_ridge,pls,multimodal_ae
TraesNOR7D03G04394950,-0.0010359287,0.083520055,0.083520055,-0.5340375,-0.6405387,0.066490114
TraesNOR6A03G03275550,-7.18832e-05,0.079692125,0.079692245,-0.53050864,-0.68116796,-0.022596955
TraesNOR7A03G03904230,-0.026991487,-0.06076002,-0.06076002,-3.7255669,-0.3878914,0.036328077
TraesNOR4D03G02513800,-0.08604157,-0.35862148,-0.35862148,-0.5169009,-1.9077282,0.068782985
TraesNOR3A03G01455290,-0.47589278,-0.39957118,-0.39957118,0.6143766,0.5866535,-1.4036093
TraesNOR1A03G00082680,-0.16276968,0.39418584,0.39418584,-0.7389902,-0.61586845,-0.019151092
TraesNOR7D03G04374670,-0.09644151,-0.3091333,-0.3091333,-14.4321785,-1.0489588,-5.0163918
TraesNOR5D03G03128080,-3.874302e-05,-0.020896554,-0.117195725,-1.7816117,-0.23239076,-0.015016437
TraesNOR6D03G03828530,-0.014598608,0.11806929,-0.7272605,-1.4473095,-0.50244796,-0.17117763
TraesNOR5A03G02792940,-0.00119102,-0.011141419,0.028594196,-2.0747383,-1.3467641,0.13724655
TraesNOR1A03G00009270,-0.0010830164,0.48045546,0.48045546,0.021732688,-0.22613609,-0.710909
TraesNOR5D03G03235570,-0.060325027,0.29676282,0.29676288,0.32844698,0.23096764,-0.34566855
TraesNOR1D03G00565840,-0.62805843,-0.81294775,-0.81294787,0.30371457,0.21992946,0.16328257
TraesNOR4B03G02405810,-0.522745,-0.6696869,-0.66968715,-0.26126635,0.15200609,-0.82103014
TraesNOR6A03G03447120,-0.0010119677,0.19705015,0.1970501,-0.23048413,-1.9672344,-0.3135494
TraesNOR7D03G04487980,-0.00020563602,-0.05247116,-0.05247128,-0.7435149,-0.5585507,-0.033379555
TraesNOR4B03G02371100,-0.00011897087,0.31166595,0.31166595,-1.1848032,-0.88839114,-0.15551567
TraesNOR1B03G00244310,-0.14664745,-0.110631466,-0.110631585,-0.27899647,-0.77512085,-1.0002964
TraesNOR6D03G03807270,-0.62293136,-0.7445946,-0.7445946,-9.116201,-9.964808,-0.27584195
TraesNOR1D03G00440140,-0.3840983,-1.1192484,-1.1192484,-0.51090825,0.058620393,-0.31122196
TraesNOR3D03G01972690,-0.08211315,0.09051347,0.09051347,-0.12137842,-0.01552701,-0.11515474
TraesNOR1A03G00085070,-0.5576093,-0.57777,-0.57777,-1.883224,-1.8597894,-1.7219179
TraesNOR5D03G03071530,-0.017542243,-0.22786295,-0.22786295,-4.951132,-6.76345,-0.02897358
TraesNOR7D03G04365570,-0.0019536018,0.0368883,0.0368883,-1.2630796,-0.15903997,-0.34623325
TraesNOR2B03G00933050,-0.411013,-1.0104771,-1.0104771,-3.4598055,-0.5202981,-0.07875335
TraesNOR5A03G02775550,-0.30185473,-0.63986516,-0.63986516,-9.550505,-7.8941317,-0.15907395
TraesNOR1A03G00028650,-0.3373263,-0.84973943,-0.84973943,-2.9172924,-4.2457,-0.6378795
TraesNOR5B03G02954120,-0.35441768,-0.40206194,-0.40206206,-2.7909455,-3.516449,-1.7642727
TraesNOR6B03G03541320,-0.16561973,-0.42916846,-0.42916846,-2.2951224,-1.4141774,0.098991394
TraesNOR3D03G01958940,-0.02041018,-0.24315286,-0.24315286,-1.0747168,-0.7084497,0.101991236
TraesNOR6A03G03272400,-0.00085020065,0.048795223,0.048795223,-0.5626521,-0.86097765,-0.10719168
TraesNOR1D03G00582660,-0.101490736,-0.69414055,-0.69414055,-40.604225,-17.435513,-2.4774907
TraesNOR5D03G03121190,-0.0032223463,-0.35446894,-0.35446906,-0.25856578,-0.4025432,-0.2017864
TraesNOR1D03G00512880,-0.17940629,-0.43843377,-0.43843377,-0.6283442,-1.6425927,0.10829854
TraesNOR2D03G01297800,-0.5214921,-0.49848032,-0.49848032,-4.1385927,-0.82439196,-0.5326166
TraesNOR5D03G03225400,-0.00052928925,0.17146212,-0.030171633,0.3682217,0.25218797,-0.0245502
TraesNOR6B03G03626610,-0.6242286,-0.8296534,-0.89116883,-2.4463563,-1.8178718,-1.9555137
TraesNOR6A03G03267240,-0.015491843,-0.022937417,-0.022937417,-0.9211726,-0.5999594,-0.01900959
TraesNOR7D03G04365060,-3.385544e-05,0.17603177,0.17603189,-2.0317085,-2.1951396,-0.06397021
TraesNOR5B03G02859860,-0.008215666,0.3578028,0.3578028,-0.47239757,-2.0869446,-0.7152685
TraesNOR1B03G00358800,-0.0001386404,0.25634903,0.25634903,-0.55535245,-1.3276844,-0.012369871
TraesNOR3D03G01985890,-0.7872677,-0.9000144,-0.90001464,0.095398545,0.16962928,0.027639568
TraesNOR4A03G02139950,-3.695488e-05,-0.020649433,-0.020649433,-0.84974635,-1.2844803,0.0049087405
TraesNOR2D03G01216860,-0.12873936,-0.28073764,-0.28073764,-0.12800193,-0.31736648,-0.5922036
TraesNOR3A03G01485370,-0.0015838146,-0.11257458,-0.5479909,-0.050436497,-0.24494112,-0.14091599
TraesNOR5B03G03016360,-0.19324613,-0.58335304,-0.5833529,-9.122964,-7.181488,-0.3574108
TraesNOR4D03G02475020,-0.015587211,0.13158244,0.13158244,-0.24268961,0.08091146,-0.20007586
TraesNOR2D03G01291970,-5.4717064e-05,-0.38180375,-0.38180375,-0.70980334,-0.862501,-0.31928658
TraesNOR2A03G00713510,-0.09342301,-0.08075225,-0.08075225,0.16905242,0.55611897,-1.7097974
TraesNOR1A03G00037620,-0.0024410486,-0.030793548,-0.030793548,0.0032784939,-0.020491004,-0.073759794
TraesNOR6D03G03809990,-0.0076515675,-0.7534249,-0.7534249,-2.095595,-0.533481,-0.15596783
TraesNOR7D03G04389740,-0.13855565,-0.8868108,-0.8868109,-16.386608,-14.607508,-1.1705599
TraesNOR5A03G02675420,-7.033348e-05,0.07237458,0.07237458,-0.5663258,-1.2050405,-0.024772286
TraesNOR4D03G02537620,-0.07427287,0.2521121,0.2521121,-0.6688566,0.3099606,-0.5870329
TraesNOR3D03G01887630,-0.00040268898,-0.19870532,-0.19870532,-0.60816205,-0.35969615,-0.43166423
TraesNOR7D03G04531390,-0.11259663,-0.23060572,-0.23060572,-0.08781052,-0.11406183,-0.11971092
TraesNOR5D03G03134410,-0.057385802,-1.1083179,-1.1083179,-4.812987,-2.1895952,-0.8265724
TraesNOR1A03G00070550,-0.12188578,-0.8005583,-0.8005583,-1.3559391,-0.36176527,-1.9444811
TraesNOR1A03G00169470,-0.27583683,-0.30654752,-0.30654752,-0.65987194,-0.2582395,-0.60736537
TraesNOR7D03G04513510,-0.023978949,-0.1076982,-0.1076982,-1.2718954,-4.04462,-0.27179778
TraesNOR7A03G03867620,-0.01854825,0.13255036,0.13255036,0.105535686,0.30927634,0.0010710359
TraesNOR4A03G02180570,-0.09175134,-0.70004,-0.70004,-6.1770396,-7.0455647,-0.38814282
TraesNOR5A03G02584550,-0.03820777,0.103949785,0.103949785,-0.5664661,-0.1348499,-0.5667914
TraesNOR6A03G03397970,-0.23939312,-0.25792623,-0.2579261,-0.064130545,-0.31669247,-0.7854719
TraesNOR7D03G04364190,-0.18049932,-0.2673185,-0.1854732,0.08273816,0.12747347,-0.15516853
TraesNOR5D03G03207040,-0.5343467,-0.6989683,-0.69896805,0.52121377,0.36323303,-1.2877772
TraesNOR5B03G03030730,-5.4836273e-05,0.3375458,0.33754575,0.37320817,0.44885826,-0.098560095
TraesNOR5B03G02907660,-0.082307935,-0.16935217,-0.1693523,-0.44164264,-1.9458342,-0.20216298
TraesNORUn03G04593500,-0.44860518,-1.0241659,-1.0241659,-17.371058,-25.723497,-2.8773239
TraesNOR2A03G00768230,-0.006963253,0.10043979,0.10043979,-3.282848,-5.163992,-0.66880286
TraesNOR1D03G00499540,-0.0226264,-0.13355458,-0.13355458,-1.4413285,-2.483384,-0.2391702
TraesNOR7B03G04129790,-0.21276188,-0.19209397,-0.19209397,-14.670789,-6.5588045,-3.759457
TraesNOR2A03G00637440,-2.8967857e-05,0.06712043,0.06712031,-0.13623488,-0.3616891,-0.07951081
TraesNOR7D03G04457290,-0.40928185,-0.8598621,-0.8598622,-2.8973706,0.030913293,-11.527673
TraesNOR7D03G04452130,-0.0013101101,0.23149306,0.23149312,-1.509798,-3.7713456,-2.0027711
TraesNOR6A03G03286020,-0.041746616,-0.060681105,-0.060681105,-0.16424406,0.038618863,-0.2881385
TraesNOR7A03G04038410,-1.1920929e-07,-0.07042968,-0.07042968,-1.3495171,-1.328027,-0.14045131
TraesNOR6D03G03821310,-0.08240926,0.13501132,0.13501132,-0.8450234,-1.9614308,-0.6988064
TraesNOR7D03G04379920,-0.00452888,0.35776603,0.35776603,-0.5155773,-0.053506613,0.08908516
TraesNOR5B03G03009050,-0.04139018,-0.35517395,-0.35517395,-2.0797005,-2.7990186,-0.33599937
TraesNOR2B03G00833060,-0.004748106,-0.61873734,-0.61873734,-0.36529887,-0.36026824,-0.45518136
TraesNOR1D03G00481300,-0.6572932,-0.60556483,-0.60556483,-16.775394,-0.6643156,-1.3028591
TraesNOR3B03G01579190,-0.032619,-0.012955666,-0.012955666,-1.0645995,0.009221852,-0.21037078
TraesNORUn03G04755820,-0.011596322,0.03205502,0.03205502,-0.33387315,-0.6097573,-0.07021499
TraesNOR7D03G04442840,-0.0105654,-0.039627194,-0.039627314,0.0005147457,-0.2017585,-0.11502218
TraesNOR2B03G00898950,-0.15608203,-0.5483484,-0.5483484,-1.5259371,-0.5158936,0.003774345
TraesNOR5B03G02813210,-0.007383585,-1.0989463,-1.0989463,-0.48121166,-0.18340874,-1.1844311
TraesNOR2D03G01150500,-0.000254035,-0.36474013,-0.27983987,-3.013101,-2.2474885,-0.18985987
TraesNOR6A03G03270410,-0.018238068,0.21683884,0.21683878,-0.70697033,-0.16842604,-0.89880097
TraesNOR3D03G01942790,-0.3370496,-0.26768768,-0.26768768,-1.3319573,-2.6769605,-1.3002753
TraesNOR4D03G02569450,-0.2754315,-0.447711,-0.447711,0.09051359,0.25153047,-0.6633179
TraesNORUn03G04624350,-0.0015480518,0.17941743,0.17941749,-0.28135622,0.029813051,0.15778089
TraesNOR3D03G01848450,-0.07383847,-0.1583029,-0.1583029,0.15891206,-0.24255526,0.0033999681
TraesNOR3D03G01946780,-0.038870096,-0.45490777,-0.45490813,-23.883005,-22.38121,-0.087340355
TraesNOR5B03G02950590,-0.083293796,-0.15541542,-0.15541542,-0.27386808,-0.049438715,-0.0286479
TraesNOR7B03G04099460,-3.7431717e-05,0.010141909,0.010141909,-2.247317,-0.66963625,0.09130478
TraesNOR5B03G02904270,-0.11276007,0.20055705,0.20055705,-1.0862432,-1.6982305,-0.018760085
TraesNOR7B03G04125540,-0.66051495,-1.4033198,-1.4033198,-3.3573375,-2.1375282,0.08956659
TraesNOR2B03G01041610,-0.62232995,-0.6469263,-0.6469263,-6.115552,-4.413333,-0.581874
TraesNOR7A03G03900190,-0.10519314,0.4385777,0.4385777,-5.9479113,-5.0994844,-1.0422795
TraesNOR7D03G04399370,-0.19137275,0.04485011,0.04485011,-1.224441,-1.2650106,-0.167768
TraesNOR1B03G00237580,-0.019752383,0.12643218,0.12643218,-2.2726994,-0.2352711,-0.5031544
TraesNOR3B03G01727480,-0.45692253,-0.5794891,-0.5794891,0.010816395,0.03714502,0.03577733
TraesNOR2B03G01093400,-9.787083e-05,-0.2282319,-0.22823203,-1.082696,-0.56838095,-0.058525205
TraesNOR6B03G03490150,-0.0011829138,0.030629873,0.030629992,-0.070738554,-0.17361677,-0.06376779
TraesNOR7A03G03982900,-5.5909157e-05,-0.23021507,-0.23021507,-0.15014338,-0.32944787,-0.051937938
TraesNOR3B03G01619040,-0.058463454,0.050438106,0.050437927,-8.091917,-7.8708773,-0.34703183
TraesNORUn03G04763920,-0.013053775,0.0066327453,0.006632805,-1.5491712,-0.2517873,-1.338002
TraesNOR3D03G01845170,-0.0016151667,0.10841262,0.10841274,0.41668105,0.3557471,-0.04578221
TraesNORUn03G04626230,-0.094751,-0.19683194,-0.19683194,-0.6698985,-1.0242486,-0.1804291
TraesNOR5A03G02700060,-0.0022553205,0.15560716,0.15560704,0.05384195,0.14434993,-0.18798184
TraesNOR7B03G04126760,-0.0013313293,-0.09893441,-0.09893441,-2.0129364,-1.4765227,-0.12630832
TraesNOR7A03G03938660,-0.32506526,-0.13743758,-0.13743782,-0.3222834,-0.21550667,-1.3293655
TraesNOR3D03G01885030,-0.021116376,0.16847038,0.16847026,-8.099704,-0.4284655,-0.77641153
TraesNOR7B03G04092090,-0.0012383461,-0.14945579,-0.14945579,-1.3370562,-1.4883277,-0.04459536
TraesNOR2D03G01115280,-3.695488e-06,0.25139606,-0.15818346,-0.26118147,0.34223008,-0.7037444
TraesNOR5D03G03149040,-0.0016214848,0.20041156,0.20041156,0.16737211,-0.02407515,-0.23336184
TraesNOR5B03G02919340,-0.0007368326,-0.20958292,-0.20958292,-2.2972229,-1.7188134,-0.78803015
TraesNOR3B03G01598190,-0.21473956,-0.23935151,-0.23935151,-1.5094666,-0.48182964,0.08335608
TraesNOR3D03G01827750,-0.0503155,-0.18994951,-0.18994951,-3.6344628,-3.7510157,-2.2270021
TraesNOR2D03G01314630,-0.12182462,-0.023023605,-0.023023605,-1.8299363,-3.073135,-0.49409497
TraesNOR3A03G01399970,-0.009407759,-0.25701225,-0.25701237,-1.6619678,-0.13588536,-0.16397
TraesNOR3D03G01931810,-0.49254525,-0.62781084,-0.62781096,0.30731034,0.083957076,-0.5416182
TraesNOR3D03G01839370,-0.093462825,-0.049929976,-0.049929976,-1.7410169,-3.1906643,-0.8967861
TraesNOR6D03G03762980,-0.16146421,-1.1154456,-1.1154454,0.0171448,-0.4737494,-1.4843082
TraesNOR6D03G03797430,-0.32412982,-0.028713107,-0.028712988,-0.24763489,0.08957183,-0.66623867
TraesNOR7D03G04455970,-0.029810071,-0.24207366,-0.24207366,-17.476467,-14.386176,-0.3818543
TraesNORUn03G04782080,-0.48769712,-1.7059546,-1.7059546,-4.54198,-4.526643,-3.3668742
TraesNOR1B03G00307660,-0.0010335445,0.18761063,0.18761063,-0.051217437,0.49103874,0.070700884
TraesNOR2B03G00855420,-0.0003026724,0.10089511,0.10089511,-0.2850517,0.032541335,-0.20846462
TraesNOR1D03G00525700,-0.044817924,-0.32892668,-0.32892668,-0.06374836,-0.25485528,-0.31574917
TraesNOR2A03G00732470,-0.85171723,-1.1553073,-1.1553068,-5.9162335,-6.179587,-1.761842
TraesNOR7D03G04421440,-0.54948366,-1.1336026,-1.2218454,-5.2257695,-4.251986,-2.301134
TraesNOR6B03G03494900,-5.841255e-06,-0.0758971,-0.0758971,-1.9158823,-1.3911281,-0.35308588
TraesNOR4B03G02248010,-0.00040602684,-0.24388218,-0.5231099,-0.6251162,0.23625141,-0.27667618
TraesNOR3B03G01614040,-0.68271005,-0.8234507,-0.8234507,-0.006333947,0.4029333,-1.2617936
TraesNOR2B03G00856340,-0.004500985,-0.17327654,-0.17327654,0.009570897,-0.43665826,-0.21375775
TraesNOR6D03G03806530,-0.0030261278,0.2085036,0.20850354,0.476157,0.4429155,0.032315373
TraesNOR6B03G03561270,-0.11988509,0.12040824,0.12040824,0.17820889,0.26370257,-0.14588869
TraesNOR2A03G00738910,-0.14163029,-0.6731014,-0.6731014,-0.6155764,-1.6174579,-0.037203908
TraesNOR6D03G03796250,-0.008057952,-0.45439875,-0.45439875,-2.4543135,-1.2538338,0.05174458
TraesNOR3D03G01846490,-0.11905503,0.47282612,0.472826,-0.86073947,-1.934943,-0.91839314
TraesNOR6B03G03507860,-0.00065875053,0.4026215,0.4026215,0.4935453,0.53327656,-0.049201846
TraesNOR4A03G02163840,-0.14549243,-0.21654809,-0.21654809,-0.023510933,-0.45809352,-0.16425991
TraesNORUn03G04756730,-0.000854373,0.2017451,0.20174503,-0.28063154,-0.7251046,-0.06764507
TraesNOR1D03G00542880,-0.0038784742,-0.9818256,-0.9818256,-45.70324,-11.176757,-5.528548
TraesNOR5D03G03145660,-5.9485435e-05,0.04237759,0.04237759,-0.11276662,-0.4175024,0.09173781
TraesNOR6D03G03685050,-0.3539616,-0.115217924,-0.11521804,0.16510725,-0.17882156,-0.45668244
TraesNOR5B03G03046790,-0.09881699,-0.07689309,-0.07689309,-4.9502645,-3.3428235,-0.79637885
TraesNOR6D03G03792070,-0.0004440546,-0.14840353,-0.14840353,-2.2644846,-1.1851163,-0.337875
TraesNOR4D03G02553510,-0.019398808,-0.37583804,-0.37583804,-0.49236202,-0.22398472,-0.43346453
TraesNOR6B03G03596030,-0.0006117821,-0.09977245,-0.09977245,0.5496091,0.71659666,-0.16320348
TraesNOR6B03G03501850,-0.28838253,-0.86744034,-0.86744034,-14.982109,-10.638551,-0.124274015
TraesNOR7D03G04422450,-0.1226989,-0.91645956,-0.91645956,-11.772248,-15.666737,-1.2954876
TraesNOR7D03G04447470,-0.00010895729,-0.32330275,-0.32330275,-0.09811878,-0.30350137,-0.481372
TraesNOR6B03G03501610,-0.012503266,0.14635009,0.14635009,0.050536335,-0.1320051,-0.2749542
TraesNOR1D03G00529000,-0.06627822,-0.25562835,-0.25562835,-0.6328747,-0.7092773,-0.41030502
TraesNOR5A03G02742660,-0.40827787,-0.34108317,-0.34108305,-6.530982,-7.7757215,-0.20008683
TraesNOR3D03G01837150,-0.0064082146,0.24048406,0.24048406,0.17101812,0.4255317,-0.0903039
TraesNOR2B03G01036930,-0.16347408,-0.28821635,-0.28821635,-5.9513116,-0.49480617,-0.860409
TraesNOR4D03G02512370,-0.0070654154,0.052687705,0.052687705,-0.03296876,-0.43552136,-0.08020997
TraesNOR6A03G03284940,-0.8063154,-0.93515706,-0.93515706,-0.94186723,-0.64443004,-1.8890226
TraesNOR3A03G01530370,-0.3613298,-0.5353105,-0.5353105,-13.838119,-5.8932137,-0.5566765
TraesNOR5B03G02884830,-0.10616076,-0.39809477,-0.39809477,-1.5830922,-1.7227218,-0.15712154
TraesNOR2A03G00743390,-0.008683801,-0.47578645,-0.47578645,-1.1751404,-1.1800184,-0.07611215
TraesNOR7D03G04374680,-0.32706618,-0.055559874,-0.055559754,0.57884127,0.57767934,0.0440917
TraesNOR7B03G04169120,-0.03646779,0.15497297,0.15497291,-5.118385,-6.324137,-0.24287426
TraesNOR5A03G02613080,-0.010200381,0.21085984,0.21085984,-0.19090128,0.21261173,-0.062496424
TraesNOR7A03G03947390,-0.30229032,-1.4307268,-1.3105996,-6.8526587,-6.142896,-1.7897696
TraesNOR1D03G00579920,-0.0016731024,0.051151454,0.22887605,-0.061130643,-0.027450323,0.016075492
TraesNOR7B03G04306970,-0.029090047,-0.13021696,-0.13021696,-1.008836,-1.146013,0.015342176
TraesNOR1B03G00320220,-1.6093254e-05,0.117207885,0.117207944,-2.223058,-1.0914981,-0.08867371
TraesNOR3A03G01431670,-0.04673803,0.04799825,0.04799825,-0.718449,-0.9083574,-1.0626509
TraesNOR7D03G04355460,-0.00012540817,-0.0018478632,-0.0018478632,-2.3382993,0.058039367,0.012992561
TraesNOR5B03G02895140,-0.17717373,0.030558944,0.030558765,-0.13656187,0.17487234,-0.4876715
TraesNOR2A03G00826630,-0.00073981285,0.41850388,0.41850376,0.43204087,0.17367989,-0.36966562
TraesNOR7B03G04319050,-0.0050293207,0.14335424,0.14335424,-0.18905711,-0.14649904,0.021987379
TraesNOR7A03G04047470,-0.04520905,-0.25198233,-0.25198233,-1.799717,-0.89762795,-0.1264571
TraesNOR1D03G00458560,-0.006963134,0.03216052,0.03216052,-0.54862165,-0.29147553,-0.14083982
TraesNOR2A03G00724080,-0.388018,-0.9049808,-0.9049808,0.36484593,0.12700373,-0.012960792
TraesNORUn03G04593780,-0.00089764595,0.015375495,0.015375495,-3.7089767,-2.76887,-0.2699206
TraesNOR2D03G01286210,-0.028611064,0.10081923,0.10081911,-0.23706949,0.11324966,-0.11620057
TraesNOR6D03G03688690,-0.2764821,-0.41067123,-0.41067123,-0.4112053,-0.4875183,-0.30965197
TraesNOR7D03G04528420,-0.19595599,-0.6185758,-0.6185758,-6.3675838,-4.6739507,-0.09527373
TraesNOR2A03G00817400,-0.11083448,-0.30925524,-0.30925524,-3.2183876,-3.268673,-0.6945046
TraesNOR4D03G02432100,-0.024732351,0.2395305,0.23953062,0.2995066,0.48384196,-0.024549127
TraesNOR7A03G03970580,-0.13923824,-0.15985072,-0.15985072,-0.9185047,-5.736842,-0.35880387
TraesNOR5D03G03223890,-0.005133033,-0.04410553,-0.04410553,-4.2732224,0.1964863,-0.19632494
TraesNOR3B03G01619070,-0.004062295,0.21849138,0.21849138,-0.2348324,-0.08322072,-0.03477049
TraesNOR2A03G00731940,-0.002566576,0.011109769,0.011109769,-0.46614504,-1.0168009,-0.76504254
TraesNOR4D03G02453710,-0.00014853477,0.10209626,0.10209626,-1.2991543,-1.99493,-0.14880955
TraesNOR7D03G04467420,-1.9073486e-06,0.3491342,0.3491342,-0.16365027,-0.073519826,-0.37596762
TraesNOR5D03G03190420,-0.00016772747,-0.22273779,-0.22273779,-0.11097407,0.07459259,-0.07420969
TraesNOR4A03G02066410,-0.09594607,-0.24554539,-0.24554539,-10.765529,-2.23741,-0.0006502867
TraesNOR5D03G03136800,-0.051644325,0.32796788,0.32796788,0.09596169,-0.38530552,-0.3899244
TraesNOR2D03G01319390,-0.33346534,-0.3249998,-0.32499993,-1.1117451,-2.1725242,-0.8938862
TraesNOR3D03G01857950,-0.001879096,0.013923407,0.013923407,0.1993472,-0.06956947,-0.099363565
TraesNOR2B03G00989710,-0.21978104,-1.1372857,-1.1372857,-18.975729,-19.80892,0.018991232
TraesNOR5B03G02889020,-0.00037157536,0.2867046,0.28670466,-0.05801916,-0.06738484,-0.17751789
TraesNOR2B03G00925840,-0.24602067,-0.10772157,-0.10772169,-2.1631427,-0.8459984,-0.95077443
TraesNOR4A03G02095660,-0.05427611,-0.08743191,-0.08743191,-3.2341156,-2.19902,-0.19044971
TraesNOR1D03G00512650,-0.0029947758,0.33087003,0.33087003,-0.23003948,-0.33632326,-0.10346329
TraesNOR5D03G03144150,-5.2571297e-05,-0.2570939,-0.2570939,-1.01072,-1.3945892,-0.031581283
TraesNOR6D03G03798260,-0.055604815,0.49425006,0.49425,0.5020629,-0.4216485,0.28004867
TraesNOR5D03G03113150,-0.19169426,-0.6207464,-0.62074625,-3.385697,-2.2879474,-2.4162996
TraesNORUn03G04689470,-0.086701035,0.1727609,0.17276096,-2.539242,-0.94876766,-0.24968386
TraesNOR6D03G03685660,-0.00015068054,0.1654746,0.1654746,-0.068751335,0.14425546,0.06525767
TraesNOR1D03G00450770,-0.00014865398,-0.14986134,-0.14986134,-1.4401,-0.9695066,0.031150818
TraesNOR7B03G04160480,-0.0003837347,-0.03930044,-0.03930044,-2.3650377,-2.2239046,-0.10513008
TraesNOR5D03G03164790,-0.508826,-0.635411,-0.8221574,-3.7377567,-0.5313407,-0.23902571
TraesNOR5D03G03256300,-0.010710001,-0.6772989,-0.6772988,-10.428678,-10.524411,-0.7632921
TraesNOR2B03G01006760,-4.172325e-06,-0.07463336,-0.07463348,-0.0047217607,-0.22952676,-0.01629734
TraesNOR6D03G03743340,-0.004054904,-0.006711006,-0.006711006,-4.5883803,-3.2644997,-0.37153316
TraesNOR6A03G03415370,-0.004391432,0.29004377,0.2900439,-0.1990397,0.44003397,0.23359495
TraesNOR3D03G02017890,-0.024895072,0.033157647,0.033157647,-0.23642516,-0.33606005,-0.99131835
TraesNOR5D03G03224840,-0.24710357,-0.52740884,-0.52740884,-0.4370662,-0.7003162,-0.48118627
TraesNOR7B03G04291320,-0.4118203,-0.8074987,-0.8074987,-0.024737,0.026727796,-0.12434697
TraesNOR4D03G02469710,-0.03716767,-0.16764295,-0.16764295,-3.6295228,-1.3266072,-0.2862208
TraesNOR1B03G00323430,-0.0029182434,-0.0680033,-0.0680033,-3.9789166,-2.5122378,0.05888778
TraesNOR3D03G02014250,-0.3385923,-0.31261396,0.38602966,0.36013597,0.35778898,-0.06272328
TraesNORUn03G04682810,-0.18399918,0.13548154,0.13548154,-0.24790013,-2.0023344,-0.11278832
TraesNOR3D03G01856250,-0.46791184,-0.88873494,-0.88873494,-0.71695995,-0.6291932,-0.67348933
TraesNOR4A03G02162740,-0.03666246,0.1586566,0.1586566,-6.178121,-6.845258,-0.15504968
TraesNOR1B03G00319940,-0.0052238703,-0.0687145,-0.0687145,-1.6747112,-2.3461769,0.06189543
TraesNOR2D03G01282490,-0.00036418438,-0.22416914,-0.22416902,-0.9389411,-0.882355,-0.26715887
TraesNOR5B03G03045110,-0.0003528595,-0.08632541,-0.086325526,-0.78904486,-0.0033017397,-0.13155234
TraesNOR3B03G01764200,-6.7949295e-06,0.0386585,0.0386585,-1.8644087,-2.0711224,-0.35235882
TraesNOR5A03G02783950,-0.3330065,-0.44245255,-0.44245255,0.027485907,-0.5120796,-0.27245402
TraesNOR2A03G00695430,-0.10541582,0.15583175,0.15583158,-0.7962178,-1.1618142,-0.23089266
TraesNOR3B03G01719470,-0.40515924,-0.690354,-0.69035375,-1.9598584,-2.62064,-0.87671936
TraesNOR4D03G02528760,-0.0046588182,-0.40334105,-0.40334105,-0.80876124,-1.7406974,0.06087321
TraesNOR2B03G01095930,-0.039286852,0.03882575,0.03882575,-0.21356356,-0.31134152,-0.15198982
TraesNORUn03G04728110,-0.22103786,-0.23308909,-0.23308909,-0.4148476,0.030913949,-0.28630126
TraesNOR2A03G00732930,-0.0012347698,0.2161473,0.2161473,0.5674436,0.50517344,-0.1682229
TraesNOR7B03G04152890,-0.010645509,-0.07081342,-0.07081342,-1.1674328,-1.1648927,-0.114904165
TraesNOR3D03G01985980,-0.01124537,-0.0654248,-0.0654248,-0.38660085,-0.23594272,0.018442929
TraesNOR2D03G01245590,-0.31927645,-1.1699374,-1.1699374,0.020601213,-0.50227416,-0.44374216
TraesNOR7B03G04235160,-0.40944314,-0.6082494,-0.6082494,-2.2589874,-0.94079435,-0.24626577
TraesNOR5D03G03134150,-0.005199194,0.09816748,0.09816742,-0.6682311,-0.93779397,0.18229276
TraesNOR7B03G04169880,-0.07070398,-0.53041315,-0.53041315,-1.5314639,-1.3705726,-0.12139809
TraesNOR3B03G01745690,-0.17409527,-0.2929392,-0.2929392,-3.5528994,-4.518966,-0.2615974
TraesNOR4B03G02359230,-0.00018179417,0.05874765,0.05874765,-1.8457634,-1.2040367,-0.030807972
TraesNOR6D03G03695860,-7.748604e-06,-0.019839406,-0.019839406,-1.8492193,-0.53306496,-0.13134575
TraesNOR5D03G03249470,-0.081332445,-0.641049,-0.64104927,-8.416754,-3.262948,-0.57170284
TraesNOR3D03G01962770,-0.0007609129,0.3981164,0.3981164,-0.1496774,0.32635218,-0.26786244
TraesNOR2D03G01270840,-0.21871185,-0.2729354,-0.2729354,0.19493175,-0.2248478,-0.5739888
TraesNOR6A03G03387690,-0.010246992,-0.86064065,-0.86064065,-1.404788,-1.1030331,-0.22882974
TraesNOR1A03G00102710,-0.0019049644,-0.16671073,-0.16671062,-0.7385082,-0.56312823,-0.10020721
TraesNOR3A03G01497710,-0.0010944605,0.09968054,-0.09295535,0.038564324,0.22994423,-0.49334812
TraesNOR6B03G03601610,-0.008853793,0.40925217,0.4092521,0.41671956,0.38451815,-0.37147236
TraesNOR6D03G03800800,-1.1920929e-07,0.13415992,0.13415986,-0.06445384,-0.03681135,0.040858448
TraesNOR3D03G02009650,-0.109607935,-0.24055648,-0.24055648,-0.7255393,-1.8492362,-0.17851603
TraesNOR5D03G03237760,-0.10835576,-0.21538794,-0.21538794,-0.9029646,-2.848023,-0.11601627
TraesNOR4D03G02540020,-0.011868358,0.12504292,0.12504292,-0.26560056,-0.689584,-0.5808207
TraesNOR7D03G04469540,-0.00071406364,0.23537314,0.23537314,-0.039277434,0.13719559,-0.017794847
