,mean,design_only,cognate_ridge,pca_ridge,pls,multimodal_ae
TraesNOR2B03G01031140,-0.21419597,-0.9975419,-0.9975419,-0.8729396,-0.5669695,-0.10186863
TraesNOR4A03G02040970,-0.09488475,0.13133776,0.1313377,0.4904226,0.5957105,-0.043234468
TraesNOR5D03G03180660,-0.06556189,0.18430185,0.19033778,-0.06265426,0.11904997,-0.436103
TraesNOR7A03G04047470,-0.0732826,-0.46866357,-0.4121642,-0.45088255,-0.45614803,-0.49000037
TraesNOR1A03G00023280,-0.059701324,-0.061045527,-0.061045647,-0.34606397,-0.09573209,-0.2336247
TraesNORUn03G04736780,-0.00047421455,0.29452366,0.29452366,0.0862757,0.050483704,0.018434227
TraesNOR4A03G02095660,-5.8293343e-05,-0.04632604,-0.04632604,-0.21652317,-0.10501397,-0.032125473
TraesNOR1D03G00512650,-0.007245779,0.31476927,0.25145054,0.05274439,0.30471635,0.0012830496
TraesNOR3D03G01941520,-0.07177174,-0.28690863,-0.36818647,-0.10129571,0.08182639,-0.34895277
TraesNOR1D03G00439310,-0.39518893,-0.78150964,-0.7815094,-1.716435,-0.41597223,-0.017221928
TraesNOR5D03G03128080,-0.02665937,-0.21314776,-0.20702434,-0.71752226,-0.17035723,-0.48365712
TraesNOR3D03G01826800,-0.00058948994,-0.17789423,-0.342538,-0.07883537,-0.025214314,-0.1328063
TraesNOR6D03G03682190,-0.00015187263,-0.054744482,0.02952832,-0.5689002,-0.2876413,-0.2964381
TraesNOR2B03G00894100,-0.6403425,-2.9554949,-2.9554949,-1.8786666,-0.9183669,-0.6849761
TraesNOR2B03G01009410,-0.04498446,0.3326733,0.33267325,0.28508353,0.16102391,-0.2950287
TraesNOR7D03G04417420,-0.00016319752,-0.106814384,-0.07454252,0.10090637,-0.26435673,-0.085222006
TraesNOR4D03G02496940,-0.00037395954,-0.3010608,-0.29509056,-0.8498212,-0.26174045,-0.12538862
TraesNOR7D03G04531390,-0.27526367,-0.62751937,-1.4741063,-0.9264395,-0.55256176,-0.415622
TraesNOR5A03G02792940,-0.0023698807,0.0896669,0.043913245,-0.13554633,-0.10337162,0.014011025
TraesNOR2D03G01150500,-0.00052440166,-0.5874065,-0.58740664,-0.38155425,-0.35000098,-0.17985868
TraesNOR3A03G01350440,-0.25504947,-0.9203876,-0.9203876,-1.8455024,-0.8897705,-0.06708181
TraesNOR1B03G00187030,-0.048352838,0.041044652,0.034982443,-0.23418844,-0.043759704,0.10188818
TraesNOR1D03G00498420,-0.11750376,-0.50157607,-0.50039375,0.16045117,0.19592446,-1.6522717
TraesNOR5D03G03220550,-0.080344796,-0.029779434,-0.029779434,-0.56183124,-0.2202959,-0.15394258
TraesNOR2A03G00773350,-0.33357143,-0.57979846,-0.57979846,-1.0908017,-0.26813972,-0.11370075
TraesNOR7B03G04166450,-0.002313733,0.52993524,0.49190974,0.7768784,0.74804354,0.06197393
TraesNOR3A03G01458330,-0.00023329258,-0.2837206,-0.2837206,-0.60074496,-0.14698648,0.17335832
TraesNOR4A03G02139950,-0.0014766455,-0.09758031,-0.09758031,-0.7430477,-0.3932966,-0.0163244
TraesNOR3B03G01809830,-0.053510547,0.067469716,0.067469716,-0.11783922,-0.02943492,-0.06643772
TraesNOR6A03G03296790,-0.17744637,-1.1478653,-1.147865,-2.3389392,-0.8429551,-0.54338455
TraesNOR7B03G04126760,-0.0008854866,-0.21136439,-0.19006765,-0.18953192,-0.12094438,-0.014276147
TraesNOR3D03G01846620,-3.4570694e-06,-0.22671723,-0.31445265,-0.26227283,-0.11503923,-0.15373874
TraesNOR6D03G03809990,-0.09979117,-1.0174341,-1.0174341,-1.5802956,-0.5445529,-0.12834108
TraesNOR1B03G00392670,-0.16421163,0.30413288,0.30413294,-0.6549567,-0.04548049,-0.20717096
TraesNOR6D03G03800800,-2.0742416e-05,0.16218889,0.16218895,0.13030392,0.061618626,0.108888865
TraesNOR3D03G01958080,-0.22949445,-1.2551384,-1.2551384,-0.9566169,-0.54468,-0.19061029
TraesNOR3D03G01940810,-0.16285801,-0.3157096,-0.3157096,0.40240276,0.24104512,-0.321656
TraesNOR6D03G03791550,-0.0041675568,0.1462884,0.14617378,0.759081,0.71773946,0.27004737
TraesNOR1D03G00477090,-0.023480773,-0.6938573,-0.6938572,0.0306409,0.3569901,-0.19275153
TraesNOR3B03G01817980,-0.03910625,0.07662368,0.10018766,0.1485703,0.14992493,-0.0045456886
TraesNOR1B03G00320450,-0.00068485737,0.11941522,0.11674541,0.33674622,0.11306512,0.012780607
TraesNOR5D03G03177970,-0.16012609,-1.2607954,-1.2607954,-2.1910157,-2.976895,-0.644153
TraesNOR5D03G03235570,-0.33333278,0.3938166,0.3938166,0.9771081,0.9952553,0.28653383
TraesNOR6D03G03776540,-0.119529605,-0.5540502,-0.7220907,-0.5031656,-0.44937515,-0.41994834
TraesNOR5A03G02665690,-0.00010061264,-0.06724155,-0.08190501,0.08975589,0.03356594,0.065208495
TraesNOR3B03G01619670,-0.18179011,-0.10844195,-0.10844195,-0.4147973,-0.49092233,0.12928802
TraesNOR5D03G03061280,-0.0021795034,0.34179062,0.34179062,0.6915425,0.67940223,0.28985655
TraesNOR3D03G01972690,-0.023817182,0.12226319,0.12226319,0.15488815,0.16231644,-0.00854075
TraesNOR2A03G00768230,-0.030879378,0.21260393,0.21260393,-0.5265969,-0.433416,-0.48040497
TraesNOR2B03G01007040,-0.3132094,-1.3209,-1.3209,-0.32077253,0.085018635,-0.64706504
TraesNOR7A03G04002290,-0.011600018,0.16006714,0.16006714,-0.111815095,-0.075050354,-0.058572173
TraesNOR6D03G03806530,-0.0008622408,0.34550273,0.345712,0.40185273,0.29256696,0.06127268
TraesNOR3A03G01400060,-0.00079131126,-0.069123626,-0.06912351,-0.12647891,-0.031600595,-0.023939848
TraesNOR1B03G00307660,-0.0014357567,0.2793911,0.2793911,0.3806122,0.42458177,0.17895347
TraesNOR7D03G04380190,-0.15826786,-0.36061084,-0.36061084,-0.48645604,-0.52627265,0.039814174
TraesNOR1D03G00525700,-4.6491623e-06,-0.5617471,-0.5617471,-1.3138821,-0.08824599,-0.10004771
TraesNOR5A03G02700060,-4.4107437e-06,0.40035492,0.40035468,0.50115347,0.49205458,0.19045007
TraesNOR6B03G03494900,-0.23700511,-0.80241525,-0.8024154,-1.1800239,-0.84830236,-1.1950645
TraesNOR6B03G03611240,-0.0005636215,-0.3264364,-0.309718,-0.6568326,-0.40807652,-0.33359778
TraesNOR2D03G01291970,-0.088597536,-1.0999422,-1.0999424,-0.11633515,-0.15467668,-0.24692082
TraesNOR2B03G00974520,-0.11294401,-0.84964836,-0.84964836,-1.067596,-1.1302748,-0.3338549
TraesNOR2B03G00902960,-0.086089134,-0.7636862,-0.7636862,-0.37765014,-0.23528159,-0.44647217
TraesNOR1B03G00237580,-0.4271716,-0.5977622,-0.5733781,-1.0723233,-0.7298907,-0.6804552
TraesNOR4A03G02234280,-0.06965089,-0.3466369,-0.3466369,-0.97580075,-0.6958854,-0.15980768
TraesNOR1D03G00529000,-0.23686588,-1.2926941,-1.2926941,-1.7061999,-1.3518991,-0.8348235
TraesNOR6B03G03646910,-0.0001090765,0.011103511,-0.051113486,-0.20937884,-0.1657778,-0.023135543
TraesNOR3D03G01975500,-0.04990387,-0.17800057,-0.17800057,-0.72472656,-0.22192883,-0.16090906
TraesNOR2B03G01093400,-6.890297e-05,-0.44926214,-0.4353608,-0.66312385,-0.039301276,-0.07452917
TraesNOR2D03G01314630,-0.01299572,0.10217118,0.10217118,-0.17415774,-0.42583346,-0.20425737
TraesNOR6D03G03751070,-0.5436022,-1.677599,-2.2691298,-2.008191,0.28213578,-1.583225
TraesNOR5D03G03162610,-0.058742166,0.017062604,0.017062485,0.09508932,-0.080088496,-0.13410044
TraesNOR7B03G04099460,-0.000100016594,0.018530011,0.018529892,-0.18393075,-0.13368452,0.010214448
TraesNOR6B03G03662320,-0.065562844,-0.29821813,-0.29821813,-0.68230057,-0.23289716,-0.1319431
TraesNOR2D03G01143060,-0.00043439865,-0.23788214,-0.23788214,-0.25895357,-0.28636837,-0.057885528
TraesNOR5D03G03223890,-0.06262946,-0.03342116,-0.03342116,-0.41169393,-0.399621,-0.14805424
TraesNOR6B03G03647550,-0.0011138916,0.33847636,0.33847642,0.4439059,0.5456053,0.15393639
TraesNOR6B03G03565080,-0.054072976,-0.14098847,-0.14098847,-0.4671024,-0.033088088,-0.08538556
TraesNOR2D03G01265000,-0.034271955,0.0388695,0.0388695,-0.1555959,-0.005308509,-0.0564121
TraesNOR5B03G03021650,-0.32677996,-0.34825015,-0.2525959,-0.57923126,-1.3372054,-1.0164318
TraesNOR7D03G04487980,-0.00083196163,-0.17386842,-0.17386854,-0.011829138,0.15191346,-0.046007633
TraesNOR6D03G03696010,-0.10738087,0.3074035,0.205019,0.5818173,0.53317064,0.4435544
TraesNOR3A03G01365370,-0.11761606,0.15590692,0.15590703,0.1591745,0.18488318,-0.2618872
TraesNOR1A03G00179770,-0.06592882,-0.7229204,-0.7229204,-0.7109878,-0.3610537,0.0032886863
TraesNOR2A03G00827760,-0.004953146,0.1111474,0.1111474,0.29178184,0.06962961,-0.0854311
TraesNOR6A03G03411440,-0.68406844,-3.0754523,-3.0754523,-1.3917408,-0.7117804,-1.3718276
TraesNOR2D03G01292430,-0.00032937527,0.040031195,0.040031075,-0.39841092,0.10235196,-0.06904125
TraesNOR5B03G02907660,-0.11409354,-0.3531903,-0.3531903,0.2436465,0.094236016,-0.23815942
TraesNOR3D03G01920320,-0.009747505,-0.26943445,-0.48586702,-0.50614643,-0.018168211,-0.73524904
TraesNOR4B03G02350790,-0.06952548,-1.1207318,-1.1207318,-0.4483068,0.031401098,-0.4005649
TraesNOR5B03G02859860,-0.16815972,0.46791136,0.46791136,-1.4906299,-1.4027507,0.160896
TraesNOR2B03G00917940,-0.00012779236,-0.027154207,-0.027154326,-0.014339089,0.12688643,-0.044823766
TraesNOR1A03G00181580,-0.0040313005,-0.07914817,-0.07914817,0.052279055,-0.15175617,-0.1966579
TraesNOR2D03G01173820,-0.102853656,-0.12878907,-0.12878919,-0.6849623,-0.45652616,-0.08702886
TraesNOR3B03G01813150,-0.11527407,-0.6318959,-0.6318959,-0.9847946,-0.901633,-0.3523847
TraesNOR2A03G00732470,-0.22266519,-0.6453916,-0.6453916,0.3237155,0.5759211,-0.26833284
TraesNOR5B03G03046680,-0.12507427,-1.8133192,-1.8165748,-4.434463,-0.59532714,-0.37148738
TraesNOR3D03G01879210,-0.055057168,-1.7290113,-1.7290113,-1.3586996,-0.4002806,-0.1973871
TraesNOR4D03G02512620,-0.016959786,-0.5986568,-0.60365915,-0.68619657,-0.8266361,-0.06672919
TraesNOR2D03G01297800,-0.20439816,-0.041063428,-0.06183505,-0.30981123,-0.27748954,-0.4249835
TraesNOR4D03G02431880,-0.031029224,-0.1958487,-0.19584858,0.053079963,0.13731188,-0.37095284
TraesNOR4B03G02406400,-0.0019831657,-0.25550508,-0.25399137,-1.109093,-0.42602527,-0.13168144
TraesNOR7D03G04537310,-0.12141192,-0.64960086,-0.64960086,-0.2153815,-0.02003467,-0.43589342
TraesNOR5B03G02932080,-0.0040700436,-0.26821172,-0.28994882,-0.29703856,-0.08115721,-0.025761008
TraesNOR1D03G00559740,-0.0009486675,-0.17521262,-0.1752125,-0.21503043,-0.17063844,-0.023723364
TraesNOR4D03G02463920,-0.011815667,0.07151848,0.07232845,0.25248766,0.18362516,-0.32065916
TraesNOR6A03G03362230,-0.0026359558,-0.2712264,-0.2712264,-0.10864115,-0.21476758,-0.17261851
TraesNOR6B03G03561270,-0.51004064,-0.09665191,-0.09665191,0.36378378,-0.3911004,0.17872828
TraesNOR7B03G04171630,-0.0026233196,0.36833954,0.38319474,0.7304279,0.57626295,0.033949375
TraesNOR3B03G01700670,-0.042963028,0.06693399,0.06693393,-0.18224263,-0.1144743,-0.20426011
TraesNOR2D03G01148670,-0.0006529093,0.29589146,0.29589146,0.44914222,0.4720829,0.07611722
TraesNOR6D03G03693470,-0.025976062,-1.969024,-1.9690237,0.086432636,-0.4038831,0.096048415
TraesNOR5B03G03004980,-0.06477404,-0.051352143,-0.051352143,-0.26294327,-0.020031452,0.09807557
TraesNOR2B03G01030390,-0.032716036,0.055707514,0.055707514,-0.24508035,-0.042582035,0.23034471
TraesNOR6B03G03606600,-0.19497538,-0.24179006,-0.19462883,-0.4810586,-0.31276715,-0.12637544
TraesNOR5B03G02904270,-0.35999382,0.30767226,0.32728547,-0.42494094,-0.5654515,-0.32831645
TraesNOR1D03G00579920,-0.00024545193,0.27666104,0.26498085,0.56235313,0.5398455,-0.0957005
TraesNOR7D03G04524460,-0.025775552,-0.4191755,-0.4191755,-0.012920141,-0.07383537,-0.25528085
TraesNOR2A03G00596220,-2.4080276e-05,0.3016724,0.2840922,0.318384,0.32828468,-0.08961594
TraesNOR1A03G00071920,-3.2901764e-05,0.10577583,0.10577583,0.19779605,0.13423854,-0.095267534
TraesNOR4A03G02180570,-0.68327117,-4.2774153,-4.2774153,-1.8637238,-2.2181785,-3.3015838
TraesNOR5B03G02984230,-0.00021767616,-0.25257075,-0.25257075,-0.17142296,-0.20469534,-0.064478874
TraesNOR7D03G04523810,-0.20231712,-0.86157906,-0.86157906,-5.6304035,-0.8713044,-0.74099946
TraesNOR2A03G00804080,-0.015130401,0.003332913,0.0033327937,-0.020405054,-0.854007,-0.27446795
TraesNOR4A03G02152550,-0.001240015,-0.090725064,-0.090725064,-0.080338836,-0.122674346,-0.32091832
TraesNOR4D03G02544390,-0.088153005,0.08420628,0.08420634,-0.04639566,0.3005736,-0.26172256
TraesNOR1A03G00120080,-0.07130003,-0.8893293,-0.7160995,-0.33293605,-0.9524102,-0.7451632
TraesNOR6B03G03605490,-0.0010817051,-0.29008234,-0.29008245,0.099674225,0.22864789,0.026444077
TraesNOR7D03G04530070,-0.08072543,-1.331064,-1.3310637,-0.6349062,-0.20130825,-0.062253833
TraesNOR3A03G01376860,-0.12586892,-0.05199635,-0.05199635,-1.2346985,-0.5642946,0.3090319
TraesNOR4A03G02187010,-0.08729911,-0.07025063,-0.07025063,0.06084025,0.025223255,-0.30146682
TraesNOR7D03G04414730,-0.0018457174,-0.023539186,-0.11168349,-0.5706314,-0.08840227,-0.11893439
TraesNOR5A03G02620810,-0.030228972,-0.17505264,-0.17505264,-0.8072063,-0.29319358,-0.24888778
TraesNORUn03G04756730,-0.055494547,0.019888043,0.03318727,0.18895668,0.19889408,0.14460993
TraesNOR3D03G02021320,-0.13106954,-0.7667805,-0.7667805,-1.439245,-0.6647161,-0.815307
TraesNOR5D03G03222330,-0.16935778,-0.31975603,-0.31975603,-0.46193326,-0.085775375,-0.014115095
TraesNOR1A03G00070550,-0.15585995,-1.7641516,-1.7641518,-2.2524078,-0.921587,-0.28511155
TraesNOR2B03G01068840,-0.39317954,-0.8394797,-0.8394797,-0.65500593,-0.31720054,-0.32714093
TraesNOR6D03G03827850,-5.9604645e-07,0.17297989,0.17477858,0.56549084,0.44785374,0.118221045
TraesNOR5D03G03200810,-0.00012481213,-0.08512747,-0.072867036,-0.15513122,-0.026233554,-0.06499827
TraesNOR1B03G00297520,-0.00045228004,-0.14787114,-0.14787114,0.09714955,0.08609021,-0.12117636
TraesNOR2B03G01085520,-0.004434705,0.032728493,0.032728493,-0.016941547,0.023750424,-0.045009136
TraesNOR3A03G01353690,-0.09071064,0.059407234,0.059407234,-0.5977329,-0.16741931,-0.49453688
TraesNOR6A03G03404680,-0.011722684,-0.25750828,-0.25750816,-1.1848466,-0.27512884,-0.40091598
TraesNOR2D03G01218560,-0.09063268,0.33225447,0.33225447,0.37674385,0.3224423,0.18005896
TraesNOR7A03G03970580,-0.13455737,-0.101430774,-0.101430774,-0.26100957,-0.92942667,0.103945315
TraesNOR2D03G01134860,-0.030342817,0.30973244,0.30973238,0.51639295,0.32482857,0.13543808
TraesNOR2D03G01115280,-0.0026216507,0.03217572,-0.018735766,0.3410524,0.3251863,-0.14452696
TraesNOR4B03G02296690,-0.001103878,-0.45936394,-0.45936418,-0.26245427,-0.13268495,0.00014615059
TraesNOR7D03G04452130,-0.48457432,-0.24080646,-0.27201414,-0.17139328,-0.69268525,-0.74826694
TraesNOR2B03G00856340,-0.24551284,-1.3982894,-1.3982894,-0.5100528,-1.5688972,-0.79592717
TraesNOR5D03G03190420,-0.24529386,-1.1556122,-1.1556125,-1.1599386,-0.15668559,-0.047147512
TraesNOR4B03G02272500,-0.007460952,-0.16177857,-0.16177857,-0.1067251,0.2368688,-0.009810567
TraesNOR2B03G00925260,-0.04908514,-0.22592187,-0.22592187,0.109796226,0.33737934,-0.17274892
TraesNOR1B03G00352030,-0.37135744,-0.47240853,-0.47240818,-0.27008986,-0.8703636,-0.405321
TraesNOR2A03G00738910,-0.010310173,-1.5872548,-1.5897782,-1.4742525,-1.0872998,-0.5056373
TraesNORUn03G04636790,-0.0008728504,0.27919042,0.20166767,0.4474367,0.48338622,0.16754532
TraesNOR7A03G03863220,-0.25619388,0.025584519,0.0255844,0.021317184,0.025124311,0.0050833225
TraesNOR2B03G00970870,-0.00091362,-0.30396593,-0.30396593,-0.23855269,-0.077594995,-0.25342834
TraesNOR3D03G01830570,-0.12745953,-0.23452139,-0.42844737,0.07826233,0.093482494,-0.11486304
TraesNOR6D03G03778230,-0.005104542,0.41995245,0.41995245,0.7909448,0.7834542,0.2582841
TraesNOR6D03G03808750,-0.019367099,-0.31164145,-0.33749413,-0.80608416,-0.10901892,-0.07042241
TraesNOR5B03G03045110,-0.007884979,0.4717741,0.4717741,-0.0011223555,0.23417151,0.08487964
TraesNOR4D03G02565730,-0.00041377544,0.14009953,0.14723814,0.49226755,0.55722046,0.12602884
TraesNOR6D03G03813680,-0.05220902,-1.2019203,-1.20192,-1.716352,-2.1796608,-1.7329419
TraesNOR7D03G04418340,-0.0011347532,0.10561001,0.10561001,0.28407562,0.2841677,0.18433237
TraesNOR7B03G04152540,-0.4795786,-3.9231963,-3.9231968,-4.43601,-1.8095641,-1.1339128
TraesNOR7D03G04462490,-0.3598684,0.063248575,0.054424763,0.022283912,-0.05988145,0.07797265
TraesNOR5B03G03048450,-0.01705277,-0.23914039,-0.23914039,0.59415066,0.5614353,-0.063504815
TraesNOR3B03G01653880,-0.02447331,0.032521546,0.032521665,0.23828495,0.091980815,-0.28804052
TraesNOR2D03G01216860,-0.06190729,-0.16026545,-0.16026568,-0.065407634,-0.14617908,-0.04231131
TraesNOR1D03G00475390,-0.0025758743,0.24484992,0.24484992,-0.4618448,-0.1010474,0.047357976
TraesNOR7D03G04467420,-0.10824084,0.3181528,0.3181528,-0.64762986,0.16153282,0.25527495
TraesNOR7D03G04399370,-0.048814297,0.2501729,0.25017297,-0.21993172,-0.92424583,0.25801176
TraesNOR2B03G00994260,-0.07911062,-0.92117345,-0.92117345,-0.82845366,-0.12929165,-0.055167913
TraesNOR1A03G00095730,-0.017009258,0.41960782,0.41961336,-0.07538867,0.20984256,0.2669505
TraesNOR3A03G01464990,-0.010458231,-0.13885784,-0.13885784,-0.008601069,-0.020601869,-0.27159858
TraesNOR7D03G04467290,-0.14591324,0.086655736,0.08665568,-0.07043505,0.081294954,-0.043696165
TraesNOR5D03G03216160,-0.00019693375,-0.06093192,-0.06093192,-0.11128926,-0.5287683,-0.26742756
TraesNOR3A03G01339110,-0.00044476986,-0.5762781,-0.5762782,-1.6105561,-1.4694278,-0.4408865
TraesNOR3D03G01832420,-0.23743856,-2.4349144,-2.4349144,-3.423347,-2.1419287,-2.4319468
TraesNOR6B03G03616050,-1.7404556e-05,-0.12705517,-0.12705517,-0.3516779,-0.08014536,-0.059728384
TraesNOR2B03G00980140,-0.056072116,0.27723122,0.27723128,0.025223732,-0.8623613,-0.36786544
TraesNOR4D03G02550900,-0.00067555904,0.16182667,0.16182667,0.07347745,0.19266444,0.115542054
TraesNOR3D03G01875040,-0.0028811693,-0.09891188,-0.098912,0.06294614,0.10307646,-0.04989612
TraesNOR7D03G04469540,-0.028366089,0.114121854,0.114121854,0.32714492,0.43926078,-0.023260474
TraesNOR7D03G04374680,-0.06315327,0.3850423,0.3850422,0.74805695,0.6987201,0.3285244
TraesNOR2D03G01265410,-0.14383924,-0.033741474,-0.033741474,-0.0053076744,0.035804212,-0.7886894
TraesNOR6D03G03769810,-0.53112304,-2.016352,-2.0163527,-2.2561572,-0.9478067,-0.62203
TraesNOR2B03G01036930,-0.08539379,-0.285563,-0.2855631,-0.12911046,-0.20927179,-0.024676442
TraesNOR6D03G03715800,-0.05069065,-0.2523644,-0.2523644,0.15481746,0.38779676,-0.26251137
TraesNOR1A03G00114650,-0.23610592,-2.7351432,-2.735144,-0.91238594,-0.6366347,-0.34311604
TraesNOR7D03G04355460,-0.0003722906,-0.20617712,-0.206177,-0.38929403,0.16726714,-0.51287854
TraesNOR5A03G02775750,-0.002739668,-0.46074986,-0.56150556,-0.04567635,0.02350539,-0.0665462
TraesNOR1D03G00516230,-0.34314728,-3.0506892,-3.0506892,-3.1195207,-1.7402232,-1.0308733
TraesNOR7D03G04498290,-0.046941638,0.005344987,0.013930857,0.00017821789,0.07578933,-0.15861285
TraesNOR2D03G01215970,-0.19287574,-0.84376335,-0.84376335,-1.4483356,-1.353879,-1.2035778
TraesNOR5D03G03214180,-0.4740621,-0.50916433,-0.5098541,0.5407973,0.41591793,-0.3626771
TraesNOR3B03G01765040,-0.26233423,-0.14355636,-0.11791706,-0.26265776,-0.415614,-0.111234665
TraesNORUn03G04601890,-0.0006002188,0.17364198,0.17364198,0.40702522,0.2515006,0.11651164
TraesNOR4D03G02457770,-0.04786241,0.20424145,0.1640957,-2.1301553,-3.0849175,-4.3372684
TraesNOR7B03G04217720,-0.15882802,0.12888062,0.12888062,0.039459884,0.110009015,0.049434423
TraesNOR2D03G01185460,-0.08955717,-0.609789,-0.609789,-0.15243936,0.35767847,-0.25259256
TraesNOR7A03G03943350,-0.003734231,-0.53222144,-0.53222144,-0.18337286,-0.09804535,-0.04685664
TraesNOR4B03G02265410,-0.14285648,0.7860357,0.7860357,0.566769,0.8740063,0.5562825
TraesNOR1A03G00009270,-0.0378958,0.4253965,0.46272802,0.3964885,0.49035,-0.0028196573
TraesNORUn03G04718750,-0.1663971,0.51970756,0.51970756,-2.5515232,-2.7254448,0.13198376
TraesNOR3D03G01850870,-0.05027914,-0.050157666,-0.050157547,-0.10331166,0.02025187,0.0724619
TraesNOR5B03G02919340,-0.02274561,-0.3313874,-0.33138764,0.2503656,0.11600387,0.26675928
TraesNOR5D03G03071530,-0.008283615,-0.79335666,-0.7933564,-3.481166,-1.9707723,-0.5416341
TraesNOR5B03G02870640,-0.024124384,0.1020053,0.1020053,-0.47201693,0.123802245,-0.34077382
TraesNOR6D03G03803850,-0.0028992891,0.38909054,0.3890906,0.54182893,0.13810098,0.15793896
TraesNOR4A03G02161000,-0.18350089,-2.688255,-2.688255,-4.28344,-1.8416936,-0.50551534
TraesNOR1B03G00232920,-0.15755546,-1.1019411,-1.1019411,-0.5032159,-0.52270496,-0.5727874
TraesNOR2D03G01300110,-0.117142916,0.17646086,0.17646092,-0.77128315,-0.22462368,-0.13055038
TraesNOR7B03G04160480,-0.05146694,-0.20213032,-0.20213032,0.20337772,0.36905557,-0.14410877
TraesNOR1D03G00584650,-0.0014469624,0.007924199,0.007924199,-2.958704,-0.1575818,-0.12076843
TraesNOR6D03G03807270,-0.12033296,-0.035624623,-0.035624623,-1.2774951,-0.3511076,-0.1401627
TraesNOR4D03G02561270,-0.0007688999,-1.0695767,-1.0695767,-0.9064635,-0.5460837,-0.65755653
TraesNOR4D03G02488030,-0.4733503,-2.578304,-2.5865178,-2.6484613,-0.7252195,-2.5576525
TraesNOR3B03G01606690,-0.042450428,-5.099835,-4.853444,-4.997697,-1.9525051,-4.2488093
TraesNOR4B03G02299450,-0.000156641,0.17328852,0.18040073,0.09306306,0.09949738,-0.07209432
TraesNOR3D03G01930520,-0.0046497583,-0.035754204,-0.035754204,-0.3899616,-0.29045105,-0.08682752
TraesNOR7B03G04169120,-0.10607052,0.6967322,0.6967322,-3.6153846,0.36043745,-2.620321
TraesNOR4D03G02463800,-0.006196022,-3.4536572,-3.4536562,-0.8551233,-2.1659029,-3.6118913
TraesNOR7A03G03936780,-0.20063305,0.045606673,0.04560685,-0.87337315,-1.0282605,-0.11650479
TraesNOR6D03G03783490,-0.11106479,-1.902998,-1.9029984,-0.62578666,-0.078268886,-0.833614
TraesNOR7A03G03938660,-0.010320544,-0.66321695,-0.66321707,-10.743683,-11.462563,-3.179285
TraesNOR4D03G02552140,-0.006574154,-0.61442375,-0.61442375,-0.06134367,-0.46545112,-0.58152044
TraesNOR7D03G04432010,-0.06771779,-0.59072304,-0.59072304,-0.23050451,-0.0478369,-0.12264955
TraesNOR4A03G02163840,-0.010967255,-0.2745154,-0.2745154,-0.45734906,-0.72087646,-0.32278442
TraesNOR2D03G01282490,-0.14799345,-0.68109846,-0.6810987,-0.21606123,0.12430328,-0.4501065
TraesNOR1B03G00374780,-0.018135428,-1.2651243,-1.2651246,-3.5265646,-4.8519273,-0.79798317
TraesNOR3A03G01366680,-0.3632264,-1.2860911,-1.2860911,-0.008969188,-0.056529164,-1.320029
TraesNOR2D03G01281060,-0.099748254,-0.013148546,-0.013148546,-0.049114347,-0.06778622,-0.15618205
TraesNORUn03G04571640,-0.0070518255,-1.1119142,-1.1119146,-1.4229975,-4.4003835,-1.5258739
TraesNOR3D03G01839370,-0.016386867,-0.028909802,-0.028909802,-4.161229,-0.6539718,-1.2285273
TraesNOR2B03G01088770,-0.025062084,-0.35358167,-0.3535818,-1.1741309,-0.55828166,-0.03925073
TraesNORUn03G04792050,-0.00840354,0.12718463,0.12718463,0.08000356,0.13883889,-0.029597878
TraesNOR2A03G00817400,-0.024555326,-0.35980725,-0.35980725,-0.9398682,-0.93744206,-0.34421432
TraesNOR2A03G00633590,-0.12697864,-2.880895,-2.880895,-1.4690976,-1.6773727,-0.62496555
TraesNOR2D03G01181220,-0.0030138493,-0.052659273,-0.052659273,-0.70241606,-0.037291646,-0.38366008
TraesNOR1D03G00455110,-0.2470305,-0.7911835,-0.7911835,-2.035581,-1.1972754,-0.56597567
TraesNOR5B03G02889020,-0.017285347,-0.10097039,-0.10097039,-0.6133486,0.104449034,-0.33539617
TraesNOR1B03G00325130,-0.07498205,-0.17402172,-0.17402196,0.5866616,0.529146,0.10415709
TraesNOR6D03G03711060,-0.046180367,-0.049052715,-0.049052715,-0.1539985,-0.03593254,0.10006142
TraesNOR2D03G01283390,-0.1208843,-0.4538256,-0.43676758,-0.7058035,-0.50525093,-0.17203212
TraesNOR3D03G01823290,-0.041426897,0.02130419,0.02130419,0.093951404,0.081673205,-0.17546308
TraesNOR2B03G00974770,-0.00940299,0.028203666,0.028203666,-0.1351651,0.21084511,-0.060917377
TraesNORUn03G04639240,-0.13982093,-0.099196434,-0.099196434,0.47944498,0.45497066,0.5302559
TraesNOR1A03G00029570,-0.17253602,-1.3957515,-1.3957515,-1.2110043,-0.6255473,-0.40920913
TraesNOR3B03G01629060,-0.11687517,0.43520975,0.43520975,0.34442466,0.8122548,-0.024958968
TraesNOR3A03G01481710,-0.09769523,-0.10164595,-0.101646066,-0.051326036,0.0052886605,-0.21384704
TraesNORUn03G04687290,-0.16875482,0.105329275,0.105329454,0.049627423,-0.37946105,-0.21652615
TraesNOR6A03G03387690,-0.124290705,-0.6868037,-0.6868037,0.06056112,-0.8177644,-1.1040401
TraesNOR4A03G02154480,-0.10975587,-0.66958046,-0.6951926,-1.7487621,-0.91653574,-0.39861357
TraesNOR2D03G01217590,-0.012472749,-1.10235,-1.10235,-0.9204217,-0.33949566,-0.22336817
